frame_number,u,v
24,441.5795,642.0906
25,449.2942,623.6407
26,460.8075,612.0533
27,472.4619,596.1886
28,484.9724,582.3526
29,497.1437,568.5328
30,508.5178,557.6972
31,515.3512,542.1691
32,529.9169,531.5493
33,541.6998,522.4125
34,545.3289,507.7384
35,557.9269,498.5424
36,571.4822,491.3585
37,575.2139,476.6416
38,596.5642,471.1847
39,607.1964,459.7142
40,613.2142,449.3736
41,626.3931,444.3173
42,636.9046,436.2802
43,646.4932,430.4733
44,658.1749,426.3251
45,668.9315,420.0650
46,679.4498,415.4249
47,413.9773,775.5183
48,416.4244,785.1714
49,416.2220,795.3460
50,721.7232,399.1945
51,734.8167,394.6248
52,418.7082,845.9912
53,754.7714,397.0000
54,766.2456,393.9458
55,775.7919,385.5509
56,789.3527,392.8756
57,798.8338,391.9202
58,365.8978,890.7801
59,819.6737,394.5961
60,828.3363,392.8704
62,850.5763,398.1059
63,858.5360,400.0364
64,866.8218,406.7396
68,911.8036,423.5758
69,921.5386,424.8258
70,933.6632,431.4249
71,941.9321,438.5154
72,955.5032,443.3432
73,965.9941,451.3975
74,976.2170,462.0416
75,987.6752,465.2832
76,996.9010,476.6875
77,1007.6710,488.8400
78,1015.9330,493.6894
79,1029.8005,505.2894
80,1038.7048,520.0403
81,1049.8285,526.5237
82,1063.2191,536.8763
83,1071.7945,556.0275
84,1086.0235,564.6096
85,1096.9258,583.7235
86,1107.2950,597.7114
87,1119.7257,612.2969
88,1129.4811,622.4211
89,1138.0529,638.0465
90,1151.1312,662.9674
92,1171.6204,681.2247
93,1170.0265,722.0794
94,1186.4583,710.9410
95,1196.5530,741.0855
96,1193.5890,767.3851
97,1215.5453,774.6518
98,1223.5032,798.5172
99,1235.2890,805.5828
100,1239.2131,837.5998
101,1245.5532,856.1307
102,1252.9492,870.7569
103,1264.6746,890.1162
104,1264.8771,910.9703
105,1272.2697,927.5015
106,1275.1997,951.5781
