frame_number,u,v
18,225.2262,586.6023
19,239.5447,573.1537
20,250.8656,550.2713
21,263.5741,542.7641
22,275.9401,524.4622
23,289.5610,509.4990
24,295.8291,490.6977
25,314.9301,480.6230
26,328.7613,468.0010
27,335.0570,448.8837
28,352.2984,440.4417
29,366.8040,429.1702
30,376.7895,411.9627
31,391.2219,401.8246
32,405.1225,396.9992
33,419.1618,382.4522
34,429.5670,378.9563
35,443.2152,371.4268
36,460.5017,359.8486
37,470.8030,355.8290
38,483.7866,349.9722
39,496.8896,342.4838
40,511.4370,336.6157
41,524.3907,332.0069
42,540.7327,328.9508
43,549.4312,322.9851
44,562.3316,318.4393
45,575.0270,314.1002
46,587.4423,312.2460
47,600.1540,309.4076
48,611.6026,306.5008
49,625.1395,305.7037
50,637.1138,304.6018
51,648.1706,302.4383
52,662.4453,303.2313
53,674.1044,303.1033
54,686.2941,302.3802
55,699.4192,304.4390
56,710.8365,304.6009
57,723.5961,306.2720
58,736.6786,309.9344
59,747.9927,310.7262
60,759.0225,312.1422
61,774.1013,318.3621
62,784.1692,319.9183
63,797.2814,324.7639
64,810.4897,330.5465
65,822.7348,334.4170
66,834.3959,340.8693
67,847.8620,347.5650
68,860.0855,352.2747
69,871.3842,358.0004
70,884.4420,366.0276
71,894.9271,371.5461
72,912.3346,381.6604
73,918.7151,390.1134
74,936.3727,399.1147
75,949.8487,408.3783
76,959.3478,420.6635
77,972.9709,430.6352
78,985.9959,441.7800
79,995.4601,456.8107
80,1010.8470,468.4804
81,1023.7381,481.9495
82,1032.0676,498.6324
83,1049.1337,509.9834
84,1057.7742,531.1459
85,1068.4010,545.2031
86,1076.7760,562.1347
88,1096.1169,595.6309
89,1104.5293,610.5962
91,1065.5352,623.9205
92,1139.0766,660.6181
93,1155.0136,673.6478
94,1161.8263,690.8874
95,1169.8442,709.9980
96,1177.6852,729.9770
97,1186.9024,747.6837
98,1193.3658,763.8622
99,1202.9862,783.9062
100,1210.6382,804.4009
101,1216.9468,817.9995
102,1224.6900,839.8836
103,1230.3511,857.9860
104,1236.0764,875.2570
