frame_number,u,v
24,258.2255,586.6792
25,267.6772,572.5722
26,280.1006,563.4054
27,289.6208,548.4938
28,299.7840,531.6793
29,312.7287,521.4546
30,320.1129,507.4202
31,330.3312,495.3402
32,343.6590,486.2433
33,349.1474,472.7162
34,359.5452,461.5000
35,375.0506,454.4042
36,374.1014,441.6667
37,385.2618,432.9818
38,405.9519,426.5180
39,409.2794,411.7983
40,424.2388,407.6964
41,435.6682,402.7787
42,441.1889,391.2525
43,451.8489,385.3626
44,462.7512,381.4668
45,472.4228,374.1385
46,482.5209,369.2885
47,493.0619,366.2993
48,503.0429,359.0307
49,513.1003,356.3685
50,524.9964,351.7949
52,544.5543,350.1750
53,562.5174,347.7605
54,565.7833,340.3641
55,578.1647,343.9370
56,588.6028,344.7301
57,595.2636,341.5564
58,607.2248,344.4719
59,618.4730,345.6534
60,626.2125,346.7248
61,635.7756,345.7959
62,649.0533,347.2144
64,666.8716,352.8118
65,679.9102,355.7869
67,696.8716,363.7905
68,708.5688,368.1114
69,718.2758,372.0247
70,730.7221,379.4573
71,742.8143,384.7205
72,752.0439,390.6376
73,764.1975,400.4398
74,776.0341,407.8527
75,788.1826,413.9693
76,795.8501,427.0765
77,808.5852,435.4574
78,819.0216,442.5219
79,828.6819,458.6538
80,837.2951,468.4897
81,852.2687,476.9474
82,860.0343,492.8940
83,871.2451,505.5784
84,884.9482,515.3734
85,896.2160,535.0435
86,909.9506,551.4857
87,920.8987,564.7485
88,929.4387,579.2935
89,946.5197,595.7076
90,956.2684,618.6589
91,966.3752,634.5020
92,977.6842,650.0337
93,988.2735,668.1946
94,1000.3777,687.3508
95,1012.0176,707.4436
96,1022.0684,727.4811
97,1030.7943,748.6713
98,1042.0896,767.0495
99,1052.5648,776.9268
100,1060.8864,810.6351
101,1070.1636,832.0163
102,1077.6134,852.7684
103,1087.0041,870.2287
104,1093.7752,896.2412
105,1101.7678,917.3886
106,1109.7458,936.7668
