frame_number,u,v
1,463.7764,707.1182
2,474.1315,694.9774
3,482.2166,679.2388
4,490.6311,661.3253
5,501.7856,652.0134
6,511.6724,639.7502
7,520.3441,625.5401
8,530.5238,616.0265
9,536.6056,604.2235
10,543.6976,593.9594
11,556.3119,585.2048
12,565.7915,573.1841
13,572.9181,556.8231
14,587.6849,552.3899
15,597.5883,544.5919
16,607.5129,536.1377
17,615.9665,533.1281
18,624.5416,525.9563
19,633.1240,517.4801
20,641.4641,512.2023
21,649.5123,507.5545
22,660.0891,498.1514
23,666.5403,496.3562
24,677.2806,492.5573
25,690.1611,489.2988
26,699.6585,488.0280
27,706.2600,486.8633
28,711.8118,484.8068
29,405.2374,881.4269
30,728.3710,486.4361
31,735.3352,484.4967
32,746.5073,483.8914
33,754.1558,483.7995
34,762.0201,482.3763
35,771.9440,482.8213
36,780.3601,483.3151
37,790.3170,486.4617
38,801.2898,492.7771
39,806.1719,494.3408
40,816.5058,501.6563
41,825.4299,507.0746
42,828.1862,511.2212
43,841.1403,517.6798
44,847.7806,522.6846
45,857.2748,524.6969
46,866.8921,530.8866
47,885.1875,539.2735
48,894.4353,548.7458
49,903.1971,557.8266
50,910.6564,568.1574
51,917.8298,581.4129
52,925.5900,590.3503
53,933.9442,602.6425
54,941.6216,612.9456
55,949.6709,624.6372
56,956.7795,636.2527
57,965.7471,647.4672
58,978.4113,655.5105
59,987.8050,669.4759
60,993.8439,683.5814
61,1003.0672,700.5995
62,1009.3153,714.6632
63,1017.9553,731.9464
64,1024.7793,742.7521
65,1032.2496,758.8576
66,1042.8522,774.1487
67,1050.5192,797.1933
68,1057.3757,814.2542
69,1066.3142,831.0413
70,1070.9362,850.1237
71,1076.8584,870.1648
72,1082.7561,887.8666
73,1088.8656,906.0378
74,1092.5916,923.9180
75,1099.1911,942.2668
76,1105.7361,959.8821
77,1109.8730,979.0906
