frame_number,u,v
43,412.1796,627.8479
44,419.0494,605.2480
45,436.5027,589.0931
46,451.9751,567.5727
47,461.9844,548.9990
48,475.6392,532.5211
49,488.4935,513.5232
50,501.5291,491.5686
51,515.2747,480.2812
52,526.8043,462.8373
53,536.8543,443.6813
54,556.7248,432.3091
55,565.0551,415.1304
56,577.7598,400.8845
57,594.6231,390.1161
58,604.5440,377.6374
59,615.5466,367.4971
60,632.9478,356.1247
61,643.2757,345.1013
62,654.7488,333.1338
63,669.2366,325.3099
64,680.1924,317.8747
65,691.7975,307.5724
66,705.9549,301.6075
67,715.6629,292.8303
68,727.1351,286.4415
69,741.8841,281.8148
70,748.8438,274.2772
71,756.8475,266.8023
72,774.7019,266.6188
73,780.5352,260.3828
74,790.5109,252.6327
75,405.1074,839.2640
76,815.1497,248.9816
77,826.3695,244.3631
78,840.8523,244.4257
79,849.4312,240.6272
80,861.1802,239.1081
81,873.0472,237.6845
82,884.4254,237.0060
83,896.3461,236.7235
84,908.3346,237.5127
85,918.7045,236.7603
86,931.5448,238.1403
87,943.6765,240.0446
88,954.1894,240.3828
89,966.4927,243.4778
90,978.4047,246.0559
91,986.8407,247.4071
92,997.9040,248.9687
93,1012.3979,253.3514
96,1049.2447,259.5819
97,1061.7724,263.8814
99,1083.9295,277.6457
100,1095.0225,281.7162
102,354.1585,886.4512
104,367.7270,896.7047
105,376.8501,899.8501
106,385.8585,903.8000
107,396.0400,900.4017
108,405.4074,901.4977
113,1253.0181,416.5185
114,1262.5470,426.4046
116,1287.1722,457.5516
117,506.8848,895.0000
118,1306.5581,481.2016
119,1320.9398,503.2466
120,1335.0515,522.5953
121,1340.6091,547.3773
122,1338.7251,571.8772
123,1363.9194,566.8000
124,1370.4906,584.4528
125,1379.4326,604.0051
126,1392.0876,622.8808
127,1398.9980,641.8433
128,1406.4247,662.0796
131,1429.1323,721.4249
133,1446.2483,760.3841
134,1448.5523,781.3478
