frame_number,u,v
33,286.1139,633.2471
34,305.6121,635.6193
35,323.3741,639.7905
36,344.0607,642.4890
37,365.8162,640.0848
38,387.6012,648.8424
39,409.2080,653.0160
40,433.1092,655.6908
41,458.9794,664.1050
42,485.5888,671.7365
43,511.2679,675.1785
44,532.7860,683.7972
45,557.0548,691.3693
46,585.7367,695.4905
47,609.2833,707.1951
48,634.4990,714.7275
49,664.4628,723.0049
50,691.2931,736.8422
51,721.8868,747.4135
52,753.6924,754.0831
53,777.7822,770.4640
54,809.4393,780.5246
55,834.4297,784.4278
56,861.1677,805.3736
57,887.0706,817.1610
58,914.5833,831.6408
59,938.9102,842.1227
60,966.2684,855.1748
61,993.1747,869.5389
62,1016.9776,881.2112
63,1043.2894,895.6875
64,1065.4151,909.2514
65,1087.1111,920.1696
66,1113.6706,927.5619
67,1132.6807,948.6763
