frame_number,u,v
8,434.9421,668.2916
9,455.2401,658.0259
10,468.4349,646.8751
11,479.7253,629.5537
12,501.7161,618.0717
13,513.3410,605.5969
14,525.8072,595.7209
15,544.5273,582.6222
16,558.4986,571.9159
17,571.7441,560.6213
18,590.3304,550.6899
19,603.4241,540.2929
20,620.0459,527.5523
21,636.1570,522.4167
22,648.6429,514.1166
23,663.0303,504.0265
24,682.2972,498.1706
25,693.6976,491.8512
26,709.2996,482.8701
27,724.7193,479.9296
28,737.6080,472.4836
29,750.9691,466.2098
30,769.0382,464.4594
31,781.7006,457.7442
32,796.3230,454.6340
33,812.7692,454.6372
34,824.6584,448.7413
35,839.2526,446.8914
36,853.7597,449.1444
37,867.9385,444.0187
38,879.0062,443.9022
39,895.6931,447.7619
40,904.1191,441.6175
41,922.7101,438.0109
42,414.4633,812.0381
43,946.4511,443.8944
44,960.6771,445.1875
45,974.8315,457.3418
46,402.6597,862.3187
47,397.9624,876.6566
48,387.4645,881.1548
49,372.9931,889.8100
50,1044.0412,470.5843
51,1056.5169,482.3476
52,1070.0031,479.8665
53,1084.9570,489.7812
54,1095.1727,502.1117
55,1109.2924,499.5787
56,1124.0550,511.4203
57,1132.8210,525.6049
58,1148.7313,524.3671
59,1161.8858,538.8537
60,1170.2889,552.6842
61,1181.8650,550.6667
62,1199.0026,568.1406
63,1206.8672,572.3079
64,1217.1129,590.8109
65,1227.7451,604.0230
66,1243.7926,614.8415
67,1254.4176,619.0667
68,1265.2009,633.3029
69,1278.1629,648.5784
70,1285.2495,662.6564
71,1292.5663,683.3329
72,1304.2611,696.4857
73,1318.4083,704.5805
74,1324.5274,721.7701
75,1332.2867,738.0695
76,1343.2327,747.8183
77,1352.6648,758.9707
78,1360.5756,773.8450
79,362.7113,896.6824
80,370.3270,894.1429
81,378.4544,893.5655
82,1195.6371,665.0232
83,398.4646,893.1555
84,406.2815,889.2389
