frame_number,u,v
29,271.6054,655.8277
30,290.6249,659.6540
31,309.8890,665.0956
32,331.3163,673.1608
33,359.0485,676.3641
34,376.1387,690.3410
35,400.9570,699.9396
36,424.3856,706.9562
37,446.7047,718.4776
38,469.1510,728.0880
39,496.0658,739.0649
40,518.7959,748.8850
41,547.7624,761.9788
42,574.4469,773.5054
43,599.0161,786.9485
44,624.8912,799.8307
45,649.8979,811.4860
46,677.9886,825.0523
47,705.8170,839.4865
48,732.7803,852.3676
49,758.1976,867.6312
50,784.9375,881.1104
51,810.3771,895.0227
52,838.3813,910.8497
53,863.6214,925.7277
54,887.8154,939.2176
55,911.7170,952.9616
56,935.3331,966.9222
