frame_number,u,v
32,386.4110,649.6163
33,399.6571,631.5321
34,410.0862,616.6492
35,421.1933,595.5335
36,436.6891,579.5579
37,448.7422,562.3416
38,458.2639,546.3459
39,472.1911,533.1313
40,482.6796,516.5049
41,490.9289,501.5826
42,507.0869,491.2346
43,516.5691,474.1951
44,526.9267,457.6010
45,543.1278,453.3028
46,550.0076,439.2431
47,562.5477,429.8368
48,577.2078,420.9356
49,584.5472,409.2083
50,600.8311,403.1601
51,614.8941,396.2981
52,616.0515,386.1689
53,625.2704,379.6344
54,648.9907,374.2293
55,647.1260,365.0285
56,658.7056,358.8926
57,680.4208,357.2633
58,682.9930,346.9807
59,693.4000,343.8905
60,712.5227,341.6997
61,716.0163,335.8428
62,725.9173,333.5251
63,745.7695,337.2609
64,756.1733,335.4666
65,766.3634,336.1338
66,773.4750,335.7835
67,781.5662,335.7371
68,796.6461,337.1056
69,804.9979,335.4521
70,812.8078,334.0417
71,823.1771,335.6415
72,832.2163,336.5660
73,838.3488,336.0562
74,849.7553,338.8789
75,858.5224,339.1647
76,868.3411,341.2888
77,879.2218,343.6499
78,890.3365,347.1347
79,900.9818,349.3415
80,913.0558,354.5306
81,924.1172,357.8574
83,946.3480,370.5450
84,394.8303,799.1144
85,396.4108,811.7301
86,976.0810,392.8825
87,986.0538,400.3103
88,993.8195,406.2226
89,381.7357,871.8217
90,373.7442,879.2577
91,363.0601,884.3703
92,351.3962,886.4465
93,1042.2415,455.3512
94,1051.0232,464.3702
95,1062.0712,476.1448
96,1070.3084,486.7557
97,1080.3134,498.0442
98,1092.4838,513.5221
99,1101.1553,522.7934
100,1110.3453,534.5664
101,1119.1373,554.5870
102,1131.6092,563.8455
103,1135.5155,580.4703
105,1155.0962,610.1238
106,1165.4160,624.0874
107,1178.2452,649.4763
108,1182.2958,658.9213
109,1192.7113,677.3463
110,1199.2854,690.8276
113,1220.3673,742.1043
114,1227.2454,759.3022
115,1235.1431,775.9000
116,1241.2220,798.3871
117,1247.8880,813.1776
118,1254.4167,834.3009
119,1259.0569,854.2438
120,1266.6839,874.2208
121,340.3433,897.7940
122,1273.3717,912.1915
123,1280.4209,926.3740
