frame_number,u,v
12,394.7348,640.4650
13,407.4066,623.5186
14,415.7271,607.4353
15,430.7440,591.4789
16,443.8846,572.7277
17,456.2917,557.3920
18,467.9788,544.5333
19,481.8410,526.5696
20,491.7147,515.1567
21,503.9940,502.4349
22,514.6639,488.4673
23,527.6283,476.4006
24,540.5341,464.7537
25,551.8767,454.3888
26,562.8929,445.3003
27,574.7716,436.1288
28,586.6561,427.6906
29,597.8577,419.6367
30,609.9556,411.1265
31,621.0036,404.0028
32,630.4461,399.1855
33,640.6072,393.1506
34,650.8205,386.0283
35,661.7944,381.7895
36,671.8208,377.3243
37,682.7828,371.3265
38,694.3559,370.0306
39,704.8629,364.8585
40,715.0568,360.9099
41,725.5538,360.3040
42,736.0382,356.3626
43,744.5719,354.5478
44,754.0621,353.2869
45,765.8470,353.5702
46,775.0398,353.2687
47,782.5265,353.9242
48,791.8526,354.2172
49,800.8657,354.5685
50,810.6688,354.7922
51,821.1093,356.8102
52,830.8885,357.0485
53,839.6772,359.5758
54,850.3542,363.1752
55,858.2384,366.4336
56,867.6475,368.7530
57,876.9482,372.7060
58,885.4104,376.5646
59,894.9249,380.8220
60,903.8002,385.8461
61,912.1014,389.9376
62,921.1329,397.3681
63,929.2134,401.9614
64,937.5856,407.5075
65,947.0768,417.0994
66,955.0937,421.6084
67,961.4211,427.7475
68,972.3634,438.4907
69,981.1204,445.1717
70,990.8066,453.6455
71,999.1495,463.0305
72,1011.4856,474.2039
73,394.3163,843.2146
74,1027.3143,493.2437
75,386.8923,870.3067
76,1045.4047,512.6395
77,1054.2816,525.9806
78,1061.7132,536.1308
79,1071.4252,546.1709
80,1078.1636,561.3657
81,1086.9156,572.1815
82,1093.7389,590.6222
83,1101.8155,602.9422
84,1116.1133,610.9320
85,1118.5547,626.3360
86,1127.3668,639.2653
87,1133.5099,660.2655
88,1141.5879,675.3358
89,1194.9829,667.6724
90,1158.3031,703.0444
91,1162.9016,718.3346
92,1169.3190,736.5573
95,1189.1887,786.5323
97,1203.3842,817.2265
98,1208.4518,838.8952
99,1211.1803,858.2520
100,1216.5881,872.6097
101,1224.4396,885.3860
103,1231.0648,920.0759
