frame_number,u,v
32,450.5171,656.1644
33,463.1598,642.9814
34,476.3889,630.4071
35,489.6538,615.9673
36,502.9569,603.0834
37,515.9706,591.7266
38,529.5458,577.8665
39,543.2439,567.2319
40,555.3492,556.3180
41,567.8883,545.1593
42,582.2323,537.0596
43,594.0035,526.9751
44,606.8007,518.0039
45,621.3423,511.2649
46,633.4071,502.6401
47,647.2666,495.2646
48,659.9925,489.6296
49,672.5464,481.4953
50,688.9360,475.4718
51,698.7136,472.4072
52,712.6988,463.4088
53,725.9959,460.0223
54,736.8725,460.2496
55,749.6929,453.5272
56,760.7769,450.9542
57,773.9608,450.2095
58,429.0159,818.2181
59,427.3500,825.2850
60,813.7383,445.2598
61,826.2694,444.0134
62,839.1995,444.8674
63,852.5046,445.4140
64,408.4321,891.3027
65,876.1143,446.3656
66,887.2117,449.0000
67,898.8916,445.8805
68,913.4417,453.0451
69,927.0162,456.0467
70,939.4677,455.5086
71,953.6124,460.7577
72,966.3905,466.7292
73,976.5197,469.3625
74,988.4288,476.9570
75,1000.2418,483.8071
76,1008.3612,485.9615
77,1024.3795,497.2059
78,1036.3400,505.5620
79,1046.8889,509.9297
80,1060.5394,519.7354
81,1070.9061,527.0046
82,1084.1656,536.4707
83,1096.4793,545.2223
84,1108.0846,555.5346
85,1120.5529,565.5432
86,1131.5899,582.2289
87,1142.7355,593.7199
88,1157.6640,606.4634
89,1168.3969,616.2613
90,1177.2871,624.1628
91,1189.8026,650.3379
92,1198.3298,658.2852
93,1208.8400,674.5466
94,1211.3455,683.8563
95,1233.2211,692.4736
96,1240.2181,708.5833
97,484.0161,886.3548
98,1262.8375,739.9897
99,1269.8614,759.1837
100,1277.8273,775.7122
101,1286.0289,792.3349
102,1292.6959,809.5441
103,1302.8610,822.9590
104,1308.9454,842.8926
105,1316.9626,858.7633
106,1324.5019,874.0562
107,1327.7979,893.9848
108,1335.0142,911.5295
