frame_number,u,v
2,400.3287,638.0870
3,415.7804,622.6182
4,432.8382,605.5648
5,440.7991,594.7193
6,453.9959,578.2728
7,464.3941,564.4595
8,471.8031,546.8135
9,488.3211,534.0473
10,500.2428,521.7444
11,508.0854,505.2352
12,524.7286,498.1312
13,536.6338,487.6644
14,544.9058,468.5911
15,557.7396,466.4319
16,568.1315,455.8593
17,573.4052,444.2342
18,588.1364,440.2978
19,599.4669,433.0362
20,604.8228,421.9101
21,622.0536,415.9728
22,633.4035,409.6817
24,655.4569,397.9498
25,665.4725,392.1825
26,675.0953,388.2912
27,684.4739,382.4251
28,692.1170,379.9114
29,701.7564,375.6873
30,714.2528,375.0679
31,725.2959,372.2841
32,733.0183,369.4643
33,745.9111,368.4780
34,755.5780,367.4002
35,759.4732,366.0311
36,772.8261,366.9213
37,780.9704,366.6967
38,787.5966,366.2890
39,395.1802,827.8751
40,807.9588,366.5888
41,816.8943,366.9226
42,392.5631,868.1995
43,834.9408,368.3593
44,367.6957,883.5869
45,358.2998,884.6248
47,328.5198,884.1412
48,882.7042,390.9006
49,312.6593,880.8568
50,900.3150,396.4518
51,906.0564,405.2851
52,917.4599,412.2115
54,938.4591,426.7868
55,945.4436,431.8742
56,955.7071,438.1400
57,964.1634,446.3511
58,976.1550,452.3432
59,986.8326,456.1132
60,992.6343,471.6587
62,1017.9430,488.8186
63,1021.9888,500.6383
64,1036.0482,509.2351
65,1041.1413,520.6485
66,1046.6363,532.6328
67,1057.1830,544.7239
68,1065.2623,555.2756
69,1071.9937,568.5915
70,1082.9848,579.8789
71,1091.9263,594.1510
72,1098.5312,611.8841
73,1108.9813,618.9303
74,1115.9246,634.0984
75,375.0651,887.8108
76,1132.7657,670.4660
77,1136.1743,672.9113
78,396.8868,886.7940
79,1151.9471,714.9857
80,1158.2019,729.8055
81,1165.7072,745.0529
82,1173.6698,761.6620
83,1180.0372,779.2956
84,1186.1810,793.3364
85,1194.9617,806.5782
86,1201.2001,829.6450
87,1205.6055,847.2571
88,1213.4807,869.9451
89,1218.5420,880.1314
92,1231.5242,938.1485
