session,flight,bin,cls2,elevation_deg,T_ms,status,airborne,n_detected,position_error_mm,velocity_error_mm_s,hit_miss_match,latency_ms,last_pair_detect_ms,triangulate_ms,ransac_ms,predict_ms,launch_to_crossing_ms,duration_ms
2026_07_21_gym,flight_39,LOB,LONG,54.9376,200,ok,True,13,265.0344109246749,202.04830750139064,True,143.69472366726646,13.182500000111759,0.08226000051945448,88.59624100010842,25.167055999860168,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,250,ok,True,16,649.826408600381,710.9170529897654,False,149.5772786658878,13.264258999377489,0.08903799951076508,96.14555600006133,23.41175900027156,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,300,ok,True,19,645.4776001619434,692.4195474785242,False,171.75927766660848,13.450295999646187,0.09770399983972311,117.27322200033814,24.27138900011778,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,350,ok,True,22,126.51788828604194,114.84330594157825,True,172.53137066743025,13.495037000626326,0.1027410002425313,117.30125899985433,24.965667000040412,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,400,ok,True,25,125.27522540707128,126.53774713471253,True,178.3157966636742,13.477759999223053,0.11416599992662668,126.41407399903983,21.64312999881804,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,450,ok,True,28,133.46457157307947,171.06266155896682,True,194.20522366619358,13.37820400018245,0.11701899953186512,141.76620399951935,22.277130000293255,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,490,ok,True,30,299.68781277882664,358.3006715270531,True,201.94225866595903,13.509388999082148,0.12061099987477064,149.11740699969232,22.528185000643134,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,500,ok,True,31,236.4672443454252,301.54276573823523,True,201.68322066559145,13.616758999414742,0.12357399985194206,148.46392499934882,22.81229600030929,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,550,ok,True,34,138.34428319764237,177.8189656020078,True,209.92742566640177,13.502111000008881,0.12864799983799458,156.06442600023001,23.565573999658227,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,600,ok,True,36,93.75285851757937,118.7060879744604,True,224.63555566656092,14.07753700017929,0.13377799931913614,167.59874099958688,26.158833000808954,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,650,ok,True,39,18.733700575613412,30.79842322561667,True,229.15331466930607,13.501963000744581,0.140259001404047,180.90455500036478,17.939871000126004,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,700,ok,True,42,42.609125007241765,24.472332853553063,True,234.72185266638795,13.777629999443889,0.14416700042784214,183.73459300026298,20.398795999586582,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,750,ok,True,45,17.54329568491422,29.726305257330353,True,244.31255566577116,13.507147999480367,0.1522409999743104,193.16235199943185,20.824148000217974,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,800,ok,True,48,25.204316342330007,61.756130201988334,True,254.31227766691396,13.53946299944073,0.15903700049966574,202.70609300024807,21.24101800005883,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,850,ok,True,51,32.07898175053215,69.11674747135856,True,260.5346666664506,13.510925999842584,0.1644259998574853,208.7517959997058,21.440852000378072,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,900,ok,True,54,28.45377904894214,55.10762609281361,True,275.0475736667092,13.407611000351608,0.1697039995342493,222.87109200004488,21.93250000011176,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,950,ok,True,56,14.598515809409982,36.19902025100214,True,278.2203696665044,13.644610999152064,0.17361100111156702,224.9452029997483,22.790277999825776,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1000,ok,True,59,52.36641863968049,63.85660838336167,True,290.3223716688032,13.397278000600636,0.1806670008227229,237.77666699979454,22.301093000918627,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1050,ok,True,62,37.57743460091476,49.977421936613695,True,299.68674166748923,13.650686000473797,0.18518600054085255,244.6254989998415,24.558703999966383,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1100,ok,True,65,24.331044725437135,22.873339078917745,True,301.47744366588694,13.538073999807239,0.19299999997019768,246.28892599977553,24.790776999667287,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1150,ok,True,68,71.0328280541172,70.0534334736063,True,311.5693326663847,13.47059200052172,0.19927799981087446,256.1361479992047,25.09664800018072,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1200,ok,True,71,34.35048696573446,50.8429706540208,True,318.68146366688114,13.6043889997527,0.21542599983513355,262.64929600059986,25.545686000026762,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_39,LOB,LONG,54.9376,1250,ok,False,74,67.8494283516193,74.97057573613716,True,312.1451476660247,13.593221999704838,0.20990699995309114,265.0559259997681,16.61942599993199,1238.2345253944416,1382.1209999999999
2026_07_21_gym,flight_40,LOB,LONG,48.1513,150,fit_failed,True,10,,,,,,,,,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,200,fit_failed,True,12,,,,,,,,,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,250,ok,True,15,367.50448716289804,508.2952755693079,True,151.66303666556874,13.524628999643028,0.08827800024300814,97.26349999941885,24.119962999597192,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,300,ok,True,18,281.753293222094,384.08155275238454,True,158.4168546690295,13.662834000773728,0.09561199974268675,102.93014900106937,25.061593000777066,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,350,ok,True,21,235.40708027963404,334.7361477574289,True,167.88083366739252,13.529556000605226,0.10140700079500675,117.80090800020844,19.782295999117196,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,400,ok,True,24,165.48922439594156,170.64577201003766,True,186.81994466731945,13.618834001012146,0.10853699967265129,133.99616600107402,22.429740998893976,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,450,ok,True,27,175.30925027277462,143.85026020924303,True,203.41966566598663,13.403387999162078,0.11461099982261658,150.35268500074744,22.882314999587834,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,490,ok,True,29,156.31315769249494,199.67523823104375,True,204.11929666499296,13.030499999411404,0.11977799888700247,151.15824100002646,23.14411100000143,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,500,ok,True,30,327.40552711486436,266.88609768647285,True,213.91968466589847,13.540869999676943,0.12138899974524975,160.22214799933136,23.368611000478268,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,550,ok,True,33,125.38208603521379,139.14365601536971,True,226.46966666697213,13.687295999377966,0.12775999959558249,172.10661100037396,23.881333000957966,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,600,ok,True,36,108.53634924496285,136.3346959450809,True,226.37903566627452,13.537332999520004,0.13424000050872564,177.81827799975872,18.22251799982041,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,650,ok,True,39,134.0226142433624,207.7677119587487,True,244.61457466675589,13.376425999216735,0.1406300002709031,193.56801899988204,20.862833000719547,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,700,ok,True,41,111.31391139010829,200.4471656896781,True,259.31627766850096,13.071295999921858,0.14368500094860792,208.3605930004269,21.07403700053692,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,750,ok,True,44,89.68124836463308,135.91187446872104,True,264.0829996696363,13.611815000884235,0.1500180009752512,212.09705500118434,21.557444999925792,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,800,ok,True,46,51.5190904272097,45.53231208907355,True,267.2892766684915,13.225685000419617,0.15374100022017956,215.67627700045705,21.56690700072795,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,850,ok,True,49,78.43965993543127,89.94796048428813,True,293.9209996672968,13.882795999757946,0.15981499943882227,241.39064800087363,21.821074000559747,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,900,ok,True,52,60.253381135996484,130.78647700247296,True,292.950720665666,13.412185000255704,0.16859199944883585,240.58288799971342,22.120388999581337,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,950,ok,True,55,66.1515607111641,73.407175662798,True,297.977406667235,13.510092000477016,0.17090700007975101,245.3148889997974,22.31485200021416,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1000,ok,True,57,36.28759786193728,97.3683196098905,True,308.21666766672087,13.556445000693202,0.17707399930804968,254.8521850006655,22.964296999387443,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1050,ok,True,60,23.968110458737282,55.12469397899406,True,315.13964866722625,13.203647999092937,0.18214800022542477,259.88703699968755,25.200149001553655,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1100,ok,True,63,14.173188752225034,63.64512612074427,True,315.72696266664815,13.843036999925971,0.18696299940347672,259.5714260004461,25.458870000205934,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1150,ok,False,66,15.061877434958841,73.63283250463762,True,318.52188966485363,13.522129999473691,0.19625999964773655,271.3158700000495,16.820962999016047,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1200,ok,False,69,2.417346309270737,47.97719985037726,True,318.05474066796404,13.550334000959992,0.2027400005608797,270.7960740001872,16.838925999589264,1101.3130091345947,1248.9035
2026_07_21_gym,flight_40,LOB,LONG,48.1513,1250,ok,False,72,29.068232810473344,85.09765364840008,True,324.09638766820234,13.251166999340057,0.20659200102090836,275.02527700085193,18.94668500032276,1101.3130091345947,1248.9035
2026_07_21_gym,flight_43,LOB,LONG,54.4041,150,ok,True,10,2039.810214876664,1771.0515878438403,False,139.7044816656659,13.66224000044167,0.04605599958449602,81.16161099914461,28.167907999828458,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,200,ok,True,13,639.3383960249986,658.8327538399177,True,151.00046266584346,13.707314999774098,0.08218500018119812,95.13218499999493,25.41211099922657,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,250,ok,True,16,461.6158353720713,482.6582066508065,True,154.9357236676539,13.446537000127137,0.08905600011348724,103.83470400050282,20.898760000243783,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,300,ok,True,18,670.1344295061333,651.1810940926439,True,169.96566566700736,13.556110999546945,0.09194400068372488,115.43755499925464,24.213389000855386,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,350,ok,True,21,662.2500619549508,621.3964298090975,True,178.196258667546,13.444944000802934,0.10348099935799837,122.01685200072825,25.964314999990165,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,400,ok,True,24,348.20046559478646,308.30508549656906,True,180.63346166505167,13.551461999304593,0.10723999980837107,130.96887099929154,19.33922199998051,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,450,ok,True,27,143.98968911536335,133.59336356223855,True,191.29709266747037,13.355537000112236,0.11309299990534782,139.33800000045449,21.82379600033164,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,490,ok,True,29,111.20992962883449,95.57796290096127,True,197.51540766718486,13.881315000355244,0.1189810000360012,144.5899260006845,22.258518999442458,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,500,ok,True,30,131.57802026250724,104.4965975115007,True,199.6580736671264,13.436537000350654,0.1194259999319911,147.0799259999767,22.35551800020039,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,550,ok,True,33,140.66486207239376,111.20779592545001,True,209.93905666532615,13.436333999969065,0.1254259990528226,156.86970400065184,22.840925998985767,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,600,ok,True,36,143.49462850546792,113.17203733092934,True,222.06390666651228,13.686906999908388,0.13285200018435717,165.9352409997955,25.642239999957383,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,650,ok,True,39,113.57160157769935,91.68917173473808,True,231.25355666565397,13.509962999261916,0.13885199930518866,174.76440799981356,26.173667000606656,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,700,ok,True,42,45.776527437505806,35.61706490390573,True,284.207944668519,13.613777999766171,0.1446300009265542,235.74133300036192,18.04153700079769,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,750,ok,True,45,52.95111137591094,39.40529347319768,True,233.2511476666356,13.41323999967426,0.15225999988615513,181.92170300055295,21.097277999855578,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,800,ok,True,48,71.44946247642412,60.44588043892807,True,243.70740766699114,13.746759000234306,0.1598889995366335,192.45550000015646,20.678593000397086,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,850,ok,True,51,87.81102001720387,73.16569343886516,True,255.50403766768673,13.4857970001176,0.16459299996495247,204.16051799990237,21.026463001035154,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,900,ok,True,54,65.12482096795006,55.96571923269404,True,262.500740665632,13.765852000564337,0.16994499880820513,210.65440699923784,21.243870000354946,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,950,ok,True,57,77.54366191401286,66.55047336953194,True,272.2635186665381,13.48983300011605,0.1754449987784028,220.40964800026268,21.521926000714302,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1000,ok,True,60,65.45815026815194,61.68311708750219,True,276.9070566647376,13.766314999200404,0.18074099998921156,224.38888899888843,21.904444999992847,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1050,ok,True,63,31.045000320101824,32.0236896484877,True,287.3454266690339,13.314945000223815,0.19009300041943789,232.95648100040853,24.217241001315415,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1100,ok,True,66,52.287109244883816,48.47846492081685,True,293.6758516688521,13.67007500026375,0.19459199998527765,238.68101800139993,24.463500000536442,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1150,ok,True,69,98.02964243790491,82.60512144755529,True,296.61547966549796,13.677721999585629,0.19900000002235174,241.30977699905634,24.762314000166953,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1200,ok,True,72,38.02651694905863,21.917289462020438,True,304.2818516676004,13.868500000797212,0.20418500062078238,248.46385199949145,25.07864800002426,1356.4455763990798,1432.0765
2026_07_21_gym,flight_43,LOB,LONG,54.4041,1250,ok,True,74,34.310766658904676,32.70522273372461,True,302.9867966665576,13.238389000296593,0.2094999998807907,247.877332999371,24.994908000342548,1356.4455763990798,1432.0765
2026_07_21_gym,flight_45,LOB,LONG,48.7208,150,fit_failed,True,9,,,,,,,,,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,200,fit_failed,True,12,,,,,,,,,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,250,fit_failed,True,15,,,,,,,,,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,300,fit_failed,True,18,,,,,,,,,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,350,ok,True,21,65.81132548523655,141.69051186882922,True,180.9696666660408,13.183185000903904,0.10257399920374155,125.06437100004405,25.952869999222457,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,400,ok,True,24,423.8313012584812,381.0881309140805,True,184.57087166669467,13.450667000375688,0.10840800032019615,132.03959299996495,22.305536999367177,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,450,ok,True,27,348.71474118448884,337.2330155766652,True,201.7290376673142,13.540056000463665,0.11620400007814169,148.71853700000793,22.68757400009781,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,490,ok,True,29,211.97749472094088,234.8259000688101,True,197.73599966677526,13.427591999992728,0.11933299992233515,144.49696300085634,23.025444999337196,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,500,ok,True,30,95.56997251915331,85.97956984944116,True,198.63253666708866,13.355666999705136,0.12159200012683868,146.5292960004881,21.959315000101924,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,550,ok,True,33,191.90650449158196,224.7064010776128,True,212.09475966605046,13.677721999585629,0.13890700042247772,157.99440799932927,23.617056000046432,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,600,ok,True,36,120.3812954046842,88.37052198998215,True,220.85838966599354,13.457740999758244,0.13624100014567375,165.43348199967295,25.164258999750018,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,650,ok,True,39,77.33092677496491,93.97187989544179,True,211.48637066750476,13.395814999938011,0.1432779999449849,163.8296660007909,17.45094500016421,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,700,ok,True,42,89.96095040846907,86.42532544013235,True,231.3310746649901,13.425721999257803,0.1487409994006157,181.3658520001918,19.724092999473214,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,750,ok,True,45,72.58866830469367,38.884273864387076,True,243.96318466650942,13.328629999421537,0.1550000011920929,193.5100919995457,20.30279599968344,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,800,ok,True,48,72.03018649020534,39.84732561817404,True,247.39544366548458,13.397203999571502,0.16133299935609102,196.90531400032341,20.264925999566913,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,850,ok,True,51,61.31390231724453,33.96469441734015,True,258.3153326675917,13.427722000516951,0.16705600079149008,207.5359619995579,20.51792600005865,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,900,ok,True,54,86.363950685202,82.79850397486103,True,262.0334446669246,13.39816700015217,0.17351899947971106,210.96172200050205,20.833370000123978,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,950,ok,True,57,10.01828201331888,25.25115668738646,True,276.04557366545004,13.474350999109447,0.17849999945610762,224.53144500032067,21.194610999897122,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1000,ok,True,60,49.94768633902808,27.332066861675916,True,278.4638336679588,13.692537000402808,0.18490799982100725,224.40583300031722,23.513889000751078,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1050,ok,True,63,5.683517421449704,19.14836120594084,True,290.8750566697369,13.604000001214445,0.1906490009278059,236.6737040001899,23.740037000738084,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1100,ok,True,65,17.950829342090895,29.401906809218787,True,287.4293896655242,13.403777999803424,0.195333999581635,233.329628999345,23.833982000127435,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1150,ok,True,68,10.285088724536825,10.77870603073254,True,296.98955466753495,13.462000001221895,0.2017589993774891,242.29749900009483,24.361630000174046,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1200,ok,True,71,29.707988667826452,44.97980891180422,True,307.8131286685045,13.784907000139356,0.2077220007777214,252.5192220006138,24.634611000306904,1243.1254193314476,1298.859
2026_07_21_gym,flight_45,LOB,LONG,48.7208,1250,ok,False,74,64.33090688948751,38.5405923147665,True,291.4954256654407,13.602591999806464,0.2131109992042184,247.1709259999916,13.842129999771714,1243.1254193314476,1298.859
2026_07_21_gym,flight_47,LOB,LONG,55.7258,150,fit_failed,True,8,,,,,,,,,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,200,ok,True,11,493.63693103244003,428.0905949006048,False,172.67866766514877,13.287388999015093,0.08009299915283918,114.80640699993819,27.838112000375986,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,250,ok,True,14,789.2501482447939,721.4073298087571,False,178.06009166749814,13.572019000537694,0.08709200005978346,116.83353700023144,30.900777000002563,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,300,ok,True,17,806.8222237792735,743.3768426811796,False,182.44101866489896,13.840981999412179,0.09298199974000454,126.26161099970341,25.578776999376714,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,350,ok,True,20,188.79430658406102,170.33379709795636,True,209.41888866728792,13.545074000023305,0.09922199975699186,152.10787000041455,27.00005600042641,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,400,ok,True,22,188.10015685559165,188.81926877062855,True,195.23353666781136,13.425184999592602,0.10379600059241056,143.19638900086284,21.841500000096858,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,450,ok,True,25,94.45799373855782,134.55745363367356,True,207.0337586660559,13.95557399932295,0.10974100045859814,151.67564799916,24.62612900044769,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,490,ok,True,27,72.05300262264119,97.81532189760334,True,214.35562966546664,13.727518999949098,0.11388899944722652,160.0891659995541,23.758388999849558,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,500,ok,True,28,72.81025982969152,109.26148285390222,True,220.77903666595617,13.63096300046891,0.1176110003143549,165.03490699920803,25.328888999298215,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,550,ok,True,30,49.647728021531506,68.70864409598352,True,225.00886966536441,13.67055599950254,0.1198339993134141,169.92938799969852,24.622425000183284,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,600,ok,True,30,49.647728021531506,68.70864409598352,True,224.32929566750923,13.67055599950254,0.12072200048714876,169.1764439996332,24.69490700121969,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,650,ok,True,32,75.33848442761436,81.61349303848768,True,242.50051866813251,13.293722000904381,0.12516700010746717,184.60572200082242,27.809240999631584,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,700,ok,True,35,119.14545245626653,125.81345051298716,True,249.4961666666592,13.42403700016439,0.14135200064629316,198.61861099954695,20.64549999963492,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,750,ok,True,38,81.86598273298279,86.69651236599773,True,246.9120196669052,13.657148999162018,0.13779600150883198,194.59227799996734,21.85812999960035,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,800,ok,True,41,103.22746095762689,106.34365133914018,True,278.7486116659517,13.354536999948323,0.16199999954551458,226.24616699945182,22.31924100033939,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,850,ok,True,44,90.13123019374359,92.82055464080065,True,275.36435166715336,13.432610999792814,0.15183299966156483,222.3570929998532,22.7561480011791,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,900,ok,True,47,80.09728683762208,83.29537488814782,True,277.661278666618,13.514722999185324,0.15500000026077032,224.63453700114042,22.690351999364793,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,950,ok,True,50,69.49366021525752,72.24813314560501,True,290.30279566595954,13.751110999844968,0.1625739997252822,236.78318499960005,22.939259000122547,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1000,ok,True,53,55.015139064076635,59.45878479454427,True,288.85722166548175,13.316037000156939,0.1679069995880127,235.51466700062156,23.19194399844855,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1050,ok,True,56,70.60159368183135,76.71280407261062,True,305.7620346682767,13.716926000081003,0.1743510002270341,249.47027700021863,25.733814001083374,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1100,ok,True,59,47.42069118791842,53.142630504818634,True,305.88944366543245,13.717851999215782,0.1852779993787408,249.37238799966872,25.947259000502527,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1150,ok,True,62,54.54662551020197,56.321483423384464,True,320.30364766685915,13.559813999570906,0.18577800039201975,263.4956110008061,26.395777999423444,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1200,ok,True,65,65.8383920634554,65.38329813069913,True,316.7914986663188,13.501795999705791,0.19451799988746643,259.89464799966663,26.5338700003922,1354.3796932060986,1498.6845
2026_07_21_gym,flight_47,LOB,LONG,55.7258,1250,ok,True,68,52.199821184949776,53.22765629288199,True,331.3811296687151,13.618463000282645,0.19742600060999393,273.99492600094527,26.903648000210524,1354.3796932060986,1498.6845
2026_07_21_gym,flight_48,LOB,LONG,45.8987,150,ok,True,10,556.7489043694578,667.4668060600128,True,137.00772166779885,13.57420300040394,0.05092600081115961,85.97999999951571,20.735926000401378,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,200,ok,True,12,221.50707104573172,299.70153410310235,True,137.18857466677824,13.248629999347031,0.08177800010889769,89.17581500019878,18.01568500045687,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,250,ok,True,15,281.20662202897,360.93968056880743,True,151.76472266732404,13.320795999839902,0.08879600092768669,100.82777799945325,20.860686000436544,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,300,ok,True,18,60.79553799486724,53.31367130765218,True,159.83438866740713,13.771110999397933,0.10364800039678812,114.12418500054628,15.16877800039947,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,350,ok,True,21,11.6719383418657,72.24687285323016,True,175.71796266424158,13.703184999525547,0.10207399912178516,126.114462999627,19.1315739993006,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,400,ok,True,24,90.43926339742185,91.66570229656017,True,183.07396266671518,13.46796299982816,0.10796300042420626,132.75572200026363,20.07564799953252,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,450,ok,True,25,107.63257090280246,141.8901838370978,True,214.25863066750267,13.368870000354946,0.11014899984002113,163.377630000934,20.735314999707043,1047.7817452174625,1332.1635
2026_07_21_gym,flight_48,LOB,LONG,45.8987,490,ok,True,27,131.57819467498365,149.92161131576663,True,194.33816566566625,13.53344399947673,0.11701899953186512,143.16412900015712,20.856906999833882,1047.7817452174625,1332.1635
