session,flight,cls2,T_ms,status,t_obs_ms,duration_ms,launch_to_crossing_ms,latency_ms,position_error_mm,answered,in_time,accurate,verdict
2026_07_15_gym,flight_60,SHORT,850,ok,666.0835,666.0835000000001,570.7628877513106,203.3144456675897,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,900,ok,666.0835,666.0835000000001,570.7628877513106,203.24433366737017,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,950,ok,666.0835,666.0835000000001,570.7628877513106,203.60816766663143,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1000,ok,666.0835,666.0835000000001,570.7628877513106,202.6659456665317,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1050,ok,666.0835,666.0835000000001,570.7628877513106,203.24242566774288,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1100,ok,666.0835,666.0835000000001,570.7628877513106,202.92486966742823,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1150,ok,666.0835,666.0835000000001,570.7628877513106,203.42976066718498,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1200,ok,666.0835,666.0835000000001,570.7628877513106,202.3986866675938,21.676143219798874,True,False,True,late
2026_07_15_gym,flight_60,SHORT,1250,ok,666.0835,666.0835000000001,570.7628877513106,203.65948166760305,21.676143219798874,True,False,True,late
2026_07_21_gym,flight_1,LONG,150,fit_failed,150.0000,1498.6835,1215.097067152567,,,False,,,no_response
2026_07_21_gym,flight_1,LONG,200,ok,200.0000,1498.6835,1215.097067152567,143.9792776663477,660.2187904032573,True,True,False,wrong
2026_07_21_gym,flight_1,LONG,250,ok,250.0000,1498.6835,1215.097067152567,150.01451766646156,370.14082399449484,True,True,False,wrong
2026_07_21_gym,flight_1,LONG,300,ok,300.0000,1498.6835,1215.097067152567,164.16718366617957,280.3003700731813,True,True,False,wrong
2026_07_21_gym,flight_1,LONG,350,ok,350.0000,1498.6835,1215.097067152567,171.06238966776678,241.45691105839435,True,True,False,wrong
2026_07_21_gym,flight_1,LONG,400,ok,400.0000,1498.6835,1215.097067152567,184.62327666549632,178.82643707262386,True,True,True,success
2026_07_21_gym,flight_1,LONG,450,ok,450.0000,1498.6835,1215.097067152567,189.21237066636482,169.41471622750083,True,True,True,success
2026_07_21_gym,flight_1,LONG,490,ok,490.0000,1498.6835,1215.097067152567,191.34185166625926,106.41798779164958,True,True,True,success
2026_07_21_gym,flight_1,LONG,500,ok,500.0000,1498.6835,1215.097067152567,196.08703766825298,137.30290843820637,True,True,True,success
2026_07_21_gym,flight_1,LONG,550,ok,550.0000,1498.6835,1215.097067152567,212.3711486669878,57.93459416142718,True,True,True,success
2026_07_21_gym,flight_1,LONG,600,ok,600.0000,1498.6835,1215.097067152567,227.4108516673247,39.50552973245853,True,True,True,success
2026_07_21_gym,flight_1,LONG,650,ok,650.0000,1498.6835,1215.097067152567,215.3306846662114,52.55769746674193,True,True,True,success
2026_07_21_gym,flight_1,LONG,700,ok,700.0000,1498.6835,1215.097067152567,248.37962966474393,63.87959734061711,True,True,True,success
2026_07_21_gym,flight_1,LONG,750,ok,750.0000,1498.6835,1215.097067152567,266.02351966655505,74.59850263348174,True,True,True,success
2026_07_21_gym,flight_1,LONG,800,ok,800.0000,1498.6835,1215.097067152567,247.18729666589448,6.743117321209539,True,True,True,success
2026_07_21_gym,flight_1,LONG,850,ok,850.0000,1498.6835,1215.097067152567,253.64135166599104,28.477399748980385,True,True,True,success
2026_07_21_gym,flight_1,LONG,900,ok,900.0000,1498.6835,1215.097067152567,266.1322216658543,63.56464081633558,True,True,True,success
2026_07_21_gym,flight_1,LONG,950,ok,950.0000,1498.6835,1215.097067152567,285.8632416666175,39.0375506188329,True,True,True,success
2026_07_21_gym,flight_1,LONG,1000,ok,1000.0000,1498.6835,1215.097067152567,285.0246096678699,31.255308218196205,True,True,True,success
2026_07_21_gym,flight_1,LONG,1050,ok,1050.0000,1498.6835,1215.097067152567,290.39124066631,7.567901090783209,True,False,True,late
2026_07_21_gym,flight_1,LONG,1100,ok,1100.0000,1498.6835,1215.097067152567,299.87311066656065,49.88400714197026,True,False,True,late
2026_07_21_gym,flight_1,LONG,1150,ok,1150.0000,1498.6835,1215.097067152567,324.2489626655976,14.640571847641207,True,False,True,late
2026_07_21_gym,flight_1,LONG,1200,ok,1200.0000,1498.6835,1215.097067152567,310.22124066731584,17.143437717536802,True,False,True,late
2026_07_21_gym,flight_1,LONG,1250,ok,1250.0000,1498.6835,1215.097067152567,299.79998166641843,41.84914840857294,True,False,True,late
2026_07_21_gym,flight_100,LONG,150,fit_failed,150.0000,1398.7565,1122.490207952372,,,False,,,no_response
2026_07_21_gym,flight_100,LONG,200,ok,200.0000,1398.7565,1122.490207952372,143.40659266679236,639.6304391160473,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,250,ok,250.0000,1398.7565,1122.490207952372,150.0243326673905,481.0536425660726,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,300,ok,300.0000,1398.7565,1122.490207952372,157.4077786669756,412.91144488240553,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,350,ok,350.0000,1398.7565,1122.490207952372,166.50690566810468,267.06615837602567,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,400,ok,400.0000,1398.7565,1122.490207952372,181.97548166724542,275.88215392757,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,450,ok,450.0000,1398.7565,1122.490207952372,195.04259366604188,256.38339359621546,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,490,ok,490.0000,1398.7565,1122.490207952372,192.7762226682777,210.17234546677795,True,True,False,wrong
2026_07_21_gym,flight_100,LONG,500,ok,500.0000,1398.7565,1122.490207952372,200.4475726649786,176.00709765772913,True,True,True,success
2026_07_21_gym,flight_100,LONG,550,ok,550.0000,1398.7565,1122.490207952372,216.96262866600105,158.26744828555005,True,True,True,success
2026_07_21_gym,flight_100,LONG,600,ok,600.0000,1398.7565,1122.490207952372,214.20586966599026,97.32346211581934,True,True,True,success
2026_07_21_gym,flight_100,LONG,650,ok,650.0000,1398.7565,1122.490207952372,236.0462406684334,108.06856952699027,True,True,True,success
2026_07_21_gym,flight_100,LONG,700,ok,700.0000,1398.7565,1122.490207952372,228.04507266699025,88.7501890975711,True,True,True,success
2026_07_21_gym,flight_100,LONG,750,ok,750.0000,1398.7565,1122.490207952372,238.7778156666706,106.28869575323736,True,True,True,success
2026_07_21_gym,flight_100,LONG,800,ok,800.0000,1398.7565,1122.490207952372,250.2904446662093,62.17726386054344,True,True,True,success
2026_07_21_gym,flight_100,LONG,850,ok,850.0000,1398.7565,1122.490207952372,262.5932406677554,40.699265997321206,True,True,True,success
2026_07_21_gym,flight_100,LONG,900,ok,900.0000,1398.7565,1122.490207952372,273.1426286675657,31.493466623365666,True,True,True,success
2026_07_21_gym,flight_100,LONG,950,ok,950.0000,1398.7565,1122.490207952372,277.24485166619223,46.51986159505428,True,False,True,late
2026_07_21_gym,flight_100,LONG,1000,ok,1000.0000,1398.7565,1122.490207952372,288.7889066680024,28.550164475667394,True,False,True,late
2026_07_21_gym,flight_100,LONG,1050,ok,1050.0000,1398.7565,1122.490207952372,293.5687596673767,40.138789033536135,True,False,True,late
2026_07_21_gym,flight_100,LONG,1100,ok,1100.0000,1398.7565,1122.490207952372,365.1953706663723,27.219899602028274,True,False,True,late
2026_07_21_gym,flight_100,LONG,1150,ok,1150.0000,1398.7565,1122.490207952372,300.688537667195,26.14690803355382,True,False,True,late
2026_07_21_gym,flight_100,LONG,1200,ok,1200.0000,1398.7565,1122.490207952372,298.81846366698545,32.970214389029024,True,False,True,late
2026_07_21_gym,flight_100,LONG,1250,ok,1250.0000,1398.7565,1122.490207952372,313.17550066734356,15.784339404506882,True,False,True,late
2026_07_21_gym,flight_103,LONG,150,fit_failed,150.0000,1248.8954999999999,1152.9212179795272,,,False,,,no_response
2026_07_21_gym,flight_103,LONG,200,ok,200.0000,1248.8954999999999,1152.9212179795272,150.68624166647592,424.78972225022454,True,True,False,wrong
2026_07_21_gym,flight_103,LONG,250,ok,250.0000,1248.8954999999999,1152.9212179795272,159.3383166665832,412.5698765789657,True,True,False,wrong
2026_07_21_gym,flight_103,LONG,300,ok,300.0000,1248.8954999999999,1152.9212179795272,158.51623966606954,480.21920790071937,True,True,False,wrong
2026_07_21_gym,flight_103,LONG,350,ok,350.0000,1248.8954999999999,1152.9212179795272,177.22546366757402,435.8581596780255,True,True,False,wrong
2026_07_21_gym,flight_103,LONG,400,ok,400.0000,1248.8954999999999,1152.9212179795272,192.15851666840413,289.6433608792209,True,True,False,wrong
2026_07_21_gym,flight_103,LONG,450,ok,450.0000,1248.8954999999999,1152.9212179795272,204.991591667446,197.10042013597754,True,True,True,success
2026_07_21_gym,flight_103,LONG,490,ok,490.0000,1248.8954999999999,1152.9212179795272,212.21903766846904,148.0756345359553,True,True,True,success
2026_07_21_gym,flight_103,LONG,500,ok,500.0000,1248.8954999999999,1152.9212179795272,221.63050066741803,106.42673431246283,True,True,True,success
2026_07_21_gym,flight_103,LONG,550,ok,550.0000,1248.8954999999999,1152.9212179795272,223.92683466585973,164.9093077586991,True,True,True,success
2026_07_21_gym,flight_103,LONG,600,ok,600.0000,1248.8954999999999,1152.9212179795272,232.86098266641298,170.58414929557958,True,True,True,success
2026_07_21_gym,flight_103,LONG,650,ok,650.0000,1248.8954999999999,1152.9212179795272,229.12840666497746,164.73914839850963,True,True,True,success
2026_07_21_gym,flight_103,LONG,700,ok,700.0000,1248.8954999999999,1152.9212179795272,247.3025186654801,48.222424564298244,True,True,True,success
2026_07_21_gym,flight_103,LONG,750,ok,750.0000,1248.8954999999999,1152.9212179795272,261.7603706667821,133.5178770488799,True,True,True,success
2026_07_21_gym,flight_103,LONG,800,ok,800.0000,1248.8954999999999,1152.9212179795272,270.95357366620254,140.87381787939455,True,True,True,success
2026_07_21_gym,flight_103,LONG,850,ok,850.0000,1248.8954999999999,1152.9212179795272,279.91175866654766,88.0370885134677,True,True,True,success
2026_07_21_gym,flight_103,LONG,900,ok,900.0000,1248.8954999999999,1152.9212179795272,301.9979616679872,72.73305543651746,True,True,True,success
2026_07_21_gym,flight_103,LONG,950,ok,950.0000,1248.8954999999999,1152.9212179795272,298.20416566791636,64.81717064464478,True,False,True,late
2026_07_21_gym,flight_103,LONG,1000,ok,1000.0000,1248.8954999999999,1152.9212179795272,304.98327766607207,22.813261949900138,True,False,True,late
2026_07_21_gym,flight_103,LONG,1050,ok,1050.0000,1248.8954999999999,1152.9212179795272,309.1849456668521,38.86828561075032,True,False,True,late
2026_07_21_gym,flight_103,LONG,1100,ok,1100.0000,1248.8954999999999,1152.9212179795272,321.3665926658238,25.598904642894524,True,False,True,late
2026_07_21_gym,flight_103,LONG,1150,ok,1150.0000,1248.8954999999999,1152.9212179795272,335.06792566521716,16.687965740850426,True,False,True,late
2026_07_21_gym,flight_103,LONG,1200,ok,1200.0000,1248.8954999999999,1152.9212179795272,324.2675366677965,25.663751466960296,True,False,True,late
2026_07_21_gym,flight_103,LONG,1250,ok,1248.8955,1248.8954999999999,1152.9212179795272,326.8170726678024,18.84386294265158,True,False,True,late
2026_07_21_gym,flight_104,LONG,150,fit_failed,150.0000,1382.11,1382.11,,,False,,,no_response
2026_07_21_gym,flight_104,LONG,200,ok,200.0000,1382.11,1382.11,147.7347966680924,899.3839983211748,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,250,ok,250.0000,1382.11,1382.11,162.71772266707072,999.634677811386,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,300,ok,300.0000,1382.11,1382.11,159.26766766576716,889.36236027997,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,350,ok,350.0000,1382.11,1382.11,178.6768326681728,712.9920840851358,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,400,ok,400.0000,1382.11,1382.11,182.28809266692647,318.91271483742383,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,450,ok,450.0000,1382.11,1382.11,195.78324166468033,275.13587117327535,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,490,ok,490.0000,1382.11,1382.11,199.12607466584691,554.6295721493426,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,500,ok,500.0000,1382.11,1382.11,204.29133366482952,517.2052149810982,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,550,ok,550.0000,1382.11,1382.11,210.490628665934,325.411224509462,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,600,ok,600.0000,1382.11,1382.11,230.68577766573677,314.7074736176648,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,650,ok,650.0000,1382.11,1382.11,244.060907666261,210.10603930588965,True,True,False,wrong
2026_07_21_gym,flight_104,LONG,700,ok,700.0000,1382.11,1382.11,240.9758896684895,53.889971371687224,True,True,True,success
2026_07_21_gym,flight_104,LONG,750,ok,750.0000,1382.11,1382.11,258.53144466659677,73.31332305110925,True,True,True,success
2026_07_21_gym,flight_104,LONG,800,ok,800.0000,1382.11,1382.11,261.3735926679025,74.08285054865136,True,True,True,success
2026_07_21_gym,flight_104,LONG,850,ok,850.0000,1382.11,1382.11,266.2528346680726,65.25727115472941,True,True,True,success
2026_07_21_gym,flight_104,LONG,900,ok,900.0000,1382.11,1382.11,280.63487066763145,46.10049293901968,True,True,True,success
2026_07_21_gym,flight_104,LONG,950,ok,950.0000,1382.11,1382.11,291.5466846662263,20.823275478425263,True,True,True,success
2026_07_21_gym,flight_104,LONG,1000,ok,1000.0000,1382.11,1382.11,295.3494066667433,20.77646810079468,True,True,True,success
2026_07_21_gym,flight_104,LONG,1050,ok,1050.0000,1382.11,1382.11,303.2941106647874,32.915831448283576,True,True,True,success
2026_07_21_gym,flight_104,LONG,1100,ok,1100.0000,1382.11,1382.11,312.8476676649104,44.74831049164921,True,True,True,success
2026_07_21_gym,flight_104,LONG,1150,ok,1150.0000,1382.11,1382.11,316.3888516665126,20.925512397416007,True,False,True,late
2026_07_21_gym,flight_104,LONG,1200,ok,1200.0000,1382.11,1382.11,325.5869256674002,46.37134414605101,True,False,True,late
2026_07_21_gym,flight_104,LONG,1250,ok,1250.0000,1382.11,1382.11,325.94301866615814,35.65519440607298,True,False,True,late
2026_07_21_gym,flight_106,LONG,150,fit_failed,150.0000,1465.377,1295.4100905769553,,,False,,,no_response
2026_07_21_gym,flight_106,LONG,200,fit_failed,200.0000,1465.377,1295.4100905769553,,,False,,,no_response
2026_07_21_gym,flight_106,LONG,250,fit_failed,250.0000,1465.377,1295.4100905769553,,,False,,,no_response
2026_07_21_gym,flight_106,LONG,300,ok,300.0000,1465.377,1295.4100905769553,162.93518566867957,725.3781234371012,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,350,ok,350.0000,1465.377,1295.4100905769553,174.07648166610548,590.5600434925176,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,400,ok,400.0000,1465.377,1295.4100905769553,175.0177596664677,314.89615193933685,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,450,ok,450.0000,1465.377,1295.4100905769553,187.54646166569242,278.1524165662275,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,490,ok,490.0000,1465.377,1295.4100905769553,201.0245566672335,461.15877420123604,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,500,ok,500.0000,1465.377,1295.4100905769553,202.05192466514805,479.87181434209117,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,550,ok,550.0000,1465.377,1295.4100905769553,210.66777866582075,424.2462308472641,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,600,ok,600.0000,1465.377,1295.4100905769553,212.91772166794786,379.87121300806507,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,650,ok,650.0000,1465.377,1295.4100905769553,223.27244466698417,401.6471577692075,True,True,False,wrong
2026_07_21_gym,flight_106,LONG,700,ok,700.0000,1465.377,1295.4100905769553,240.3829806667442,163.41608863837172,True,True,True,success
2026_07_21_gym,flight_106,LONG,750,ok,750.0000,1465.377,1295.4100905769553,240.3922576677675,127.02367728175226,True,True,True,success
2026_07_21_gym,flight_106,LONG,800,ok,800.0000,1465.377,1295.4100905769553,261.63855566612136,110.84726749101455,True,True,True,success
2026_07_21_gym,flight_106,LONG,850,ok,850.0000,1465.377,1295.4100905769553,258.44166566586745,100.93128873643397,True,True,True,success
2026_07_21_gym,flight_106,LONG,900,ok,900.0000,1465.377,1295.4100905769553,262.4117776655282,162.13039658635543,True,True,True,success
2026_07_21_gym,flight_106,LONG,950,ok,950.0000,1465.377,1295.4100905769553,272.9085746655862,49.697139826354196,True,True,True,success
2026_07_21_gym,flight_106,LONG,1000,ok,1000.0000,1465.377,1295.4100905769553,283.53259166671586,36.56453824778215,True,True,True,success
2026_07_21_gym,flight_106,LONG,1050,ok,1050.0000,1465.377,1295.4100905769553,285.73522266621393,48.57517418473133,True,True,True,success
2026_07_21_gym,flight_106,LONG,1100,ok,1100.0000,1465.377,1295.4100905769553,301.7896106677751,14.748971122298908,True,False,True,late
2026_07_21_gym,flight_106,LONG,1150,ok,1150.0000,1465.377,1295.4100905769553,307.45427866528433,26.33815513950798,True,False,True,late
2026_07_21_gym,flight_106,LONG,1200,ok,1200.0000,1465.377,1295.4100905769553,307.22896266604465,9.725919201837758,True,False,True,late
2026_07_21_gym,flight_106,LONG,1250,ok,1250.0000,1465.377,1295.4100905769553,311.2743706662829,4.915002119110768,True,False,True,late
2026_07_21_gym,flight_107,LONG,150,ok,150.0000,1265.5515,1255.3945467394808,137.71925966689983,1393.2388460700806,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,200,ok,200.0000,1265.5515,1255.3945467394808,147.14014766799906,1438.6775045211214,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,250,ok,250.0000,1265.5515,1255.3945467394808,144.74748166433224,727.8456792429919,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,300,ok,300.0000,1265.5515,1255.3945467394808,160.53446266675988,1341.0416537879742,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,350,ok,350.0000,1265.5515,1255.3945467394808,182.96305466877917,502.90746574081953,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,400,ok,400.0000,1265.5515,1255.3945467394808,192.84590766734132,269.54278498805974,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,450,ok,450.0000,1265.5515,1255.3945467394808,207.0354806665952,313.04493687115695,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,490,ok,490.0000,1265.5515,1255.3945467394808,216.73055566723147,243.3380489314801,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,500,ok,500.0000,1265.5515,1255.3945467394808,224.06783466568837,148.741196638756,True,True,True,success
2026_07_21_gym,flight_107,LONG,550,ok,550.0000,1265.5515,1255.3945467394808,230.4367766647289,229.61040545761242,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,600,ok,600.0000,1265.5515,1255.3945467394808,245.55918466734389,185.21156297509745,True,True,True,success
2026_07_21_gym,flight_107,LONG,650,ok,650.0000,1265.5515,1255.3945467394808,233.0875196677322,332.440118070719,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,700,ok,700.0000,1265.5515,1255.3945467394808,263.44572266718995,350.4393094659161,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,750,ok,750.0000,1265.5515,1255.3945467394808,320.0007046653579,224.10766622808703,True,True,False,wrong
2026_07_21_gym,flight_107,LONG,800,ok,800.0000,1265.5515,1255.3945467394808,272.2910726654033,196.95751570340093,True,True,True,success
2026_07_21_gym,flight_107,LONG,850,ok,850.0000,1265.5515,1255.3945467394808,285.52292666646343,115.7148798385169,True,True,True,success
2026_07_21_gym,flight_107,LONG,900,ok,900.0000,1265.5515,1255.3945467394808,292.43259066684794,107.0035032148881,True,True,True,success
2026_07_21_gym,flight_107,LONG,950,ok,950.0000,1265.5515,1255.3945467394808,300.4204636650781,71.74832127747757,True,True,True,success
2026_07_21_gym,flight_107,LONG,1000,ok,1000.0000,1265.5515,1255.3945467394808,306.3790006681035,52.93529345253443,True,True,True,success
2026_07_21_gym,flight_107,LONG,1050,ok,1050.0000,1265.5515,1255.3945467394808,321.28135166751844,49.98953639537,True,False,True,late
2026_07_21_gym,flight_107,LONG,1100,ok,1100.0000,1265.5515,1255.3945467394808,321.0586666647966,36.749042611475794,True,False,True,late
2026_07_21_gym,flight_107,LONG,1150,ok,1150.0000,1265.5515,1255.3945467394808,327.2272216665248,81.12878022731044,True,False,True,late
2026_07_21_gym,flight_107,LONG,1200,ok,1200.0000,1265.5515,1255.3945467394808,333.3347216645877,47.618278796804056,True,False,True,late
2026_07_21_gym,flight_107,LONG,1250,ok,1250.0000,1265.5515,1255.3945467394808,340.73877766604227,54.86014199838482,True,False,True,late
2026_07_21_gym,flight_108,LONG,150,fit_failed,150.0000,1282.2045,1274.8514736936575,,,False,,,no_response
2026_07_21_gym,flight_108,LONG,200,fit_failed,200.0000,1282.2045,1274.8514736936575,,,False,,,no_response
2026_07_21_gym,flight_108,LONG,250,fit_failed,250.0000,1282.2045,1274.8514736936575,,,False,,,no_response
2026_07_21_gym,flight_108,LONG,300,ok,300.0000,1282.2045,1274.8514736936575,159.85029466791698,478.3241570134634,True,True,False,wrong
2026_07_21_gym,flight_108,LONG,350,ok,350.0000,1282.2045,1274.8514736936575,186.25201766813794,161.37620208630045,True,True,True,success
2026_07_21_gym,flight_108,LONG,400,ok,400.0000,1282.2045,1274.8514736936575,202.70007366656014,51.52489244174805,True,True,True,success
2026_07_21_gym,flight_108,LONG,450,ok,450.0000,1282.2045,1274.8514736936575,215.70270266632238,651.0689219625523,True,True,False,wrong
2026_07_21_gym,flight_108,LONG,490,ok,490.0000,1282.2045,1274.8514736936575,211.9779806646208,199.14942335806765,True,True,True,success
2026_07_21_gym,flight_108,LONG,500,ok,500.0000,1282.2045,1274.8514736936575,217.53596366631487,199.14950294004805,True,True,True,success
2026_07_21_gym,flight_108,LONG,550,ok,550.0000,1282.2045,1274.8514736936575,234.69861066589752,216.86993983190698,True,True,False,wrong
2026_07_21_gym,flight_108,LONG,600,ok,600.0000,1282.2045,1274.8514736936575,229.44162866814682,333.94625565167837,True,True,False,wrong
2026_07_21_gym,flight_108,LONG,650,ok,650.0000,1282.2045,1274.8514736936575,237.3771676669518,134.99679950583976,True,True,True,success
2026_07_21_gym,flight_108,LONG,700,ok,700.0000,1282.2045,1274.8514736936575,263.4877966657902,46.42241968152034,True,True,True,success
2026_07_21_gym,flight_108,LONG,750,ok,750.0000,1282.2045,1274.8514736936575,262.2408686668302,224.22072051274324,True,True,False,wrong
2026_07_21_gym,flight_108,LONG,800,ok,800.0000,1282.2045,1274.8514736936575,272.3570006682227,38.273771972214014,True,True,True,success
2026_07_21_gym,flight_108,LONG,850,ok,850.0000,1282.2045,1274.8514736936575,281.1750366666044,8.89809573839398,True,True,True,success
2026_07_21_gym,flight_108,LONG,900,ok,900.0000,1282.2045,1274.8514736936575,289.10049966784817,39.96054126526035,True,True,True,success
2026_07_21_gym,flight_108,LONG,950,ok,950.0000,1282.2045,1274.8514736936575,301.4058516646425,9.963931891891256,True,True,True,success
2026_07_21_gym,flight_108,LONG,1000,ok,1000.0000,1282.2045,1274.8514736936575,313.9308876671518,30.208609015022816,True,True,True,success
2026_07_21_gym,flight_108,LONG,1050,ok,1050.0000,1282.2045,1274.8514736936575,315.74872266749543,29.95966250258099,True,False,True,late
2026_07_21_gym,flight_108,LONG,1100,ok,1100.0000,1282.2045,1274.8514736936575,320.92335166564834,8.475555153606642,True,False,True,late
2026_07_21_gym,flight_108,LONG,1150,ok,1150.0000,1282.2045,1274.8514736936575,322.0464806665356,16.904396869989785,True,False,True,late
2026_07_21_gym,flight_108,LONG,1200,ok,1200.0000,1282.2045,1274.8514736936575,336.37564666724455,66.9132247893644,True,False,True,late
2026_07_21_gym,flight_108,LONG,1250,ok,1250.0000,1282.2045,1274.8514736936575,337.0644626670207,31.932177669779477,True,False,True,late
2026_07_21_gym,flight_109,LONG,150,ok,150.0000,1348.8125,1080.8534488470289,125.34724166772018,356.77546417342586,True,True,False,wrong
2026_07_21_gym,flight_109,LONG,200,ok,200.0000,1348.8125,1080.8534488470289,138.62257366689542,448.1267729306604,True,True,False,wrong
2026_07_21_gym,flight_109,LONG,250,ok,250.0000,1348.8125,1080.8534488470289,150.153517667825,373.8779620568085,True,True,False,wrong
2026_07_21_gym,flight_109,LONG,300,ok,300.0000,1348.8125,1080.8534488470289,168.7638696671153,266.2592295383553,True,True,False,wrong
2026_07_21_gym,flight_109,LONG,350,ok,350.0000,1348.8125,1080.8534488470289,177.29948166726777,251.52946638990133,True,True,False,wrong
2026_07_21_gym,flight_109,LONG,400,ok,400.0000,1348.8125,1080.8534488470289,179.99514766751477,187.72046970688874,True,True,True,success
2026_07_21_gym,flight_109,LONG,450,ok,450.0000,1348.8125,1080.8534488470289,196.59812966703126,139.03435471376142,True,True,True,success
2026_07_21_gym,flight_109,LONG,490,ok,490.0000,1348.8125,1080.8534488470289,207.57099966487536,148.22983178482355,True,True,True,success
2026_07_21_gym,flight_109,LONG,500,ok,500.0000,1348.8125,1080.8534488470289,212.69398066742966,134.0549898746021,True,True,True,success
2026_07_21_gym,flight_109,LONG,550,ok,550.0000,1348.8125,1080.8534488470289,205.93398066392788,110.63097547616078,True,True,True,success
2026_07_21_gym,flight_109,LONG,600,ok,600.0000,1348.8125,1080.8534488470289,217.71564866664508,98.6016927689146,True,True,True,success
2026_07_21_gym,flight_109,LONG,650,ok,650.0000,1348.8125,1080.8534488470289,234.17657266712436,85.79024841605982,True,True,True,success
2026_07_21_gym,flight_109,LONG,700,ok,700.0000,1348.8125,1080.8534488470289,238.20237066658834,63.65434729262092,True,True,True,success
2026_07_21_gym,flight_109,LONG,750,ok,750.0000,1348.8125,1080.8534488470289,253.48461166551957,49.266138018154116,True,True,True,success
2026_07_21_gym,flight_109,LONG,800,ok,800.0000,1348.8125,1080.8534488470289,258.38681466660154,43.98844009940157,True,True,True,success
2026_07_21_gym,flight_109,LONG,850,ok,850.0000,1348.8125,1080.8534488470289,265.6232406670849,47.661368475820844,True,True,True,success
2026_07_21_gym,flight_109,LONG,900,ok,900.0000,1348.8125,1080.8534488470289,274.47327766815823,42.295947287436185,True,False,True,late
2026_07_21_gym,flight_109,LONG,950,ok,950.0000,1348.8125,1080.8534488470289,285.2045546664546,27.881653732583615,True,False,True,late
2026_07_21_gym,flight_109,LONG,1000,ok,1000.0000,1348.8125,1080.8534488470289,297.00472266568494,15.70694654624063,True,False,True,late
2026_07_21_gym,flight_109,LONG,1050,ok,1050.0000,1348.8125,1080.8534488470289,298.3849256668861,15.695607020185651,True,False,True,late
2026_07_21_gym,flight_109,LONG,1100,ok,1100.0000,1348.8125,1080.8534488470289,327.78779566815746,109.8827021294776,True,False,True,late
2026_07_21_gym,flight_109,LONG,1150,ok,1150.0000,1348.8125,1080.8534488470289,305.46175966660184,19.198920949595117,True,False,True,late
2026_07_21_gym,flight_109,LONG,1200,ok,1200.0000,1348.8125,1080.8534488470289,304.366204667526,49.70334915271372,True,False,True,late
2026_07_21_gym,flight_109,LONG,1250,ok,1250.0000,1348.8125,1080.8534488470289,312.05370366635424,8.575939438419194,True,False,True,late
2026_07_21_gym,flight_11,SHORT,150,ok,150.0000,899.2105,870.7220412010364,136.138389665323,57.4799951345673,True,True,True,success
2026_07_21_gym,flight_11,SHORT,200,ok,200.0000,899.2105,870.7220412010364,138.1437216658766,85.45701049872693,True,True,True,success
2026_07_21_gym,flight_11,SHORT,250,ok,250.0000,899.2105,870.7220412010364,135.9698336670796,76.06751696047412,True,True,True,success
2026_07_21_gym,flight_11,SHORT,300,ok,300.0000,899.2105,870.7220412010364,158.84705566770086,4.131337556882383,True,True,True,success
