frame_number,u,v
54,284.9395,656.1766
55,293.8402,638.0616
56,306.1537,627.4260
57,315.1067,614.5072
58,326.5021,605.1743
59,337.1777,584.9988
60,352.3807,577.1036
61,362.4558,566.1379
62,375.9533,558.0761
63,392.8604,555.4530
64,402.8226,542.3805
65,415.9532,532.3172
66,426.9005,527.5023
67,436.0739,516.3886
68,446.9098,508.9275
69,463.0140,504.6100
70,469.9339,495.9816
71,479.4214,486.5667
72,496.3241,488.8201
73,504.4549,481.6528
74,512.0322,472.6913
75,532.1017,475.7782
76,539.1380,469.4188
77,551.4000,467.0676
78,566.1578,467.4657
79,573.2653,462.7941
80,584.0226,461.6181
81,595.8081,464.2056
82,607.2929,458.0566
84,624.8668,460.5067
85,637.1922,460.0500
86,645.8313,460.4339
88,669.6951,469.6787
89,674.4498,476.0374
90,683.4092,480.2819
91,693.5155,483.5874
92,705.2429,483.1133
93,713.3918,486.0636
94,722.6869,488.9870
95,733.4837,491.9435
96,743.7293,495.7419
97,753.9105,499.3099
98,769.1169,507.5249
99,777.6503,514.4569
100,787.4028,524.7974
101,791.4772,528.9450
102,801.3485,536.1944
103,814.0850,547.3190
104,821.5752,561.2856
105,830.2898,570.0362
106,838.2268,578.1318
107,847.5365,587.1593
108,856.5264,597.5185
109,866.7790,608.2124
110,878.5426,617.1355
111,885.3333,630.1059
112,896.4180,643.2596
113,902.2526,655.0081
114,911.3814,665.7403
115,921.0797,681.2072
116,931.8157,688.3088
117,940.8132,704.2982
118,950.5048,717.0255
119,958.9853,732.4086
120,969.5728,742.1254
121,974.9984,752.8851
122,983.0185,775.1751
123,991.8787,789.1950
124,993.3573,804.7964
125,1003.7752,821.1991
126,1011.2429,837.1792
127,1018.1827,850.8634
128,1025.6926,869.3437
129,1032.0173,880.1195
130,1038.4080,895.9636
131,1046.8957,914.8696
132,1054.0856,926.9700
133,1062.8083,948.4379
134,1065.8254,966.7939
