frame_number,u,v
39,194.7165,648.0763
40,217.2709,654.0495
41,239.3643,657.5888
42,264.0527,658.7249
43,286.1771,665.0111
44,311.8440,668.8758
45,335.1603,670.0286
46,357.7841,678.5864
47,380.5465,683.7573
48,406.9329,686.1827
49,431.6958,696.4076
50,458.4255,703.3228
51,485.9839,708.0845
52,513.6794,717.9686
53,542.7332,725.5949
54,569.4496,734.1493
55,594.5065,743.6611
56,620.7944,747.7918
57,654.7516,761.2955
58,678.1575,773.9272
59,706.7132,780.4334
60,732.8589,791.3387
61,765.0125,804.4160
62,790.5977,808.3102
63,812.1568,819.4946
64,840.3745,838.1869
65,869.6105,844.8548
66,896.9201,858.6308
67,914.8120,872.0949
68,940.0419,878.9647
69,964.4948,888.8585
70,983.2747,906.3188
71,1010.1840,912.4955
72,1024.2278,931.0840
73,1044.6288,939.4334
