frame_number,u,v
24,316.8102,765.8191
25,329.5020,749.7637
26,337.6579,732.6197
27,344.8466,710.4636
28,356.0018,692.7373
29,365.7026,675.8825
30,373.8208,658.0907
31,383.5484,637.0863
32,394.0077,621.3609
33,405.5007,605.5833
34,412.9897,593.7792
35,422.0771,579.6914
36,430.8421,563.5085
37,440.8688,549.4416
38,451.1793,537.3999
39,457.0877,523.3448
40,467.3732,511.3571
41,477.0447,500.6689
42,483.9726,491.4401
43,495.4626,479.7989
44,506.2177,471.1831
45,509.6271,463.7439
46,520.5287,453.7482
47,528.8131,446.1343
49,552.9890,440.5695
52,575.7924,421.2057
53,592.3362,419.7701
55,599.3764,401.2011
56,606.5275,396.3008
57,613.6667,394.2342
58,621.8917,391.9041
59,629.5607,390.6375
60,635.1420,388.2783
61,642.1624,388.5907
62,648.6611,386.9888
63,654.5064,386.2796
64,662.3017,387.0945
65,667.3997,388.7166
66,674.4782,387.8182
67,682.8932,390.7126
68,690.2884,390.7744
69,695.4584,390.7892
70,706.9783,394.5217
71,712.4085,396.7746
72,712.2831,398.9868
74,736.0683,409.9021
76,750.2765,420.9562
77,754.3975,426.6082
78,763.2667,431.2821
79,764.8845,439.6267
80,773.9055,445.6753
81,780.5835,452.4473
82,786.4900,458.0677
83,795.4246,465.9035
84,805.3614,475.7361
85,816.3139,481.8684
87,828.9314,505.0261
88,835.0764,513.4163
90,847.2758,536.5827
91,856.4042,548.7658
92,862.9669,557.9405
93,869.0360,573.3637
94,876.0343,586.1309
95,881.7222,600.3383
96,890.6879,610.3771
97,895.4502,627.8198
98,902.9119,641.6092
99,909.5304,655.2345
100,918.6804,670.5249
101,921.1630,690.1745
102,931.3333,703.6292
103,937.1763,720.1502
104,940.5689,736.0604
105,949.6170,756.6394
106,956.0252,772.7171
107,961.1356,790.2177
108,967.5519,808.7086
109,975.2948,823.1025
110,981.8480,842.9093
111,985.3369,865.4471
112,991.0403,884.2925
113,997.8145,900.9821
114,1000.2886,925.4683
115,1005.1069,944.4867
116,1007.6292,962.3304
117,1008.2553,987.7144
