frame_number,u,v
68,293.1146,750.3072
69,305.8950,728.1942
70,323.6908,717.7485
71,332.2977,702.3366
72,346.0748,686.0250
73,361.8947,672.5277
74,377.2690,658.6064
75,390.9749,645.0019
76,409.1593,631.4714
78,435.2724,607.9590
79,450.8032,594.6720
80,466.3864,583.7787
81,480.9781,572.4313
82,496.1861,562.8251
83,510.2113,553.0981
84,523.4489,537.5923
85,539.8546,534.1391
86,555.1522,524.9839
87,570.9585,517.7568
88,584.8165,511.4646
89,598.8272,503.6398
90,613.0766,496.7897
91,629.4492,490.5957
92,641.0952,487.2139
93,652.2330,479.0103
94,671.2637,477.9572
95,685.2487,472.9767
96,693.0776,466.5100
97,713.7083,469.3476
98,730.0391,468.6661
99,739.8636,468.4005
100,755.5255,466.8637
101,767.8690,464.1783
102,778.4248,463.4901
103,793.9444,464.0269
104,807.8726,462.3554
105,820.6654,463.5440
106,834.6626,472.3212
107,848.0594,468.8535
108,860.4442,472.2501
109,871.7769,478.6060
110,882.1278,480.3761
111,894.5197,483.4660
112,909.9543,490.7938
113,927.2253,486.2920
114,942.3030,489.7424
115,1233.8333,674.2941
117,977.2769,512.6969
118,989.3319,527.6885
119,999.4433,531.4482
120,1009.3894,540.5171
121,1023.7327,551.7061
122,1037.0709,552.9956
123,1049.7981,563.4883
124,1058.8564,578.0453
125,1067.3262,583.8031
126,1081.0317,595.6100
127,1090.0313,608.4465
128,1100.0380,621.7885
129,1111.7612,624.5697
130,1124.6426,644.1615
132,1149.7066,669.9086
133,1158.0774,697.6108
134,1165.0561,703.7935
135,1176.3821,705.3697
136,1179.2180,713.6794
137,1198.0475,737.2710
138,1208.2094,743.1873
139,1214.8870,761.3884
140,1225.0963,772.8370
141,1233.1946,786.3370
142,1240.3690,804.0057
143,1249.3594,817.4879
144,1255.3554,833.3904
145,1260.2343,850.1699
146,1265.7072,865.3779
147,1277.7914,881.3378
148,1279.4902,897.4536
150,1293.8881,927.2483
151,1298.6561,946.2194
