frame_number,u,v
35,330.1106,671.4022
36,349.5935,668.3000
37,370.5791,664.0996
38,389.9397,659.2416
39,412.1893,656.7119
40,436.7678,653.1032
41,457.8729,648.7074
42,477.7665,646.1951
43,501.7863,644.3191
44,524.6902,641.7554
45,549.0374,640.6030
46,573.5438,641.2399
47,598.9624,639.6671
48,622.6624,640.2780
49,648.8851,643.2590
50,671.8603,641.8582
51,698.7954,645.4524
52,725.9853,647.5808
53,750.8962,651.2801
54,773.8298,654.1478
55,801.3557,658.6194
56,825.7132,662.2365
57,853.8649,667.2593
58,879.1188,671.6586
59,905.8021,675.2985
60,934.9168,681.4907
61,955.5513,690.1462
62,976.8634,688.4699
63,1000.7774,698.7301
64,1028.9762,705.7199
65,1047.7786,723.2162
66,1074.1212,732.6945
67,1095.9906,740.0732
68,1116.7783,748.7399
69,1137.9110,759.5936
70,1164.1517,768.5153
71,1185.8627,768.4828
72,1203.9279,783.5062
73,1223.3065,791.7560
74,1243.2184,801.4337
75,1260.9727,813.4503
76,1280.0143,824.7286
77,1298.4902,838.4428
78,1301.3377,855.3304
79,1321.2229,857.2563
80,1338.9873,868.8651
81,1349.2018,881.2212
84,1383.2311,914.4104
85,1398.2912,923.7825
