frame_number,u,v
32,307.3831,645.7809
33,313.2764,630.6280
34,327.4153,613.3823
35,339.2771,593.4185
36,349.7973,577.6200
37,361.4675,561.7390
38,371.8350,546.3029
39,380.8739,529.4646
40,395.6968,516.7075
41,404.2224,501.4149
42,415.9899,487.8885
43,429.0201,476.1541
44,435.2339,456.6789
45,446.7289,443.9762
46,461.8137,439.7451
47,469.0993,422.6519
48,480.4352,409.7894
49,498.8622,406.2175
50,503.1333,388.8309
51,514.4658,379.7440
52,532.2784,377.5914
53,536.7081,365.0499
54,548.0833,356.8032
55,564.1919,353.7615
56,570.6228,343.3400
57,582.6250,340.9656
58,595.4765,335.6612
59,604.0586,329.4000
60,616.3491,324.6313
61,627.8735,322.1531
62,638.4190,315.4416
63,649.2884,312.6166
64,659.9763,311.0142
65,670.8140,306.8423
66,681.5573,304.9358
67,691.1698,303.0084
68,700.1859,298.1892
69,711.1365,296.4834
70,721.9827,297.1337
71,735.0767,296.2713
72,743.3833,296.0363
73,754.5777,296.5918
74,770.7283,290.4919
75,775.3468,298.7175
76,785.6535,298.6333
77,795.9767,298.0000
78,805.5110,300.9931
79,817.8330,305.0296
80,826.6437,307.8321
81,838.7854,312.7413
82,849.9961,317.4238
83,860.0130,321.3588
84,872.6714,327.3052
85,883.9044,333.2873
86,894.1204,338.0427
87,906.5585,345.7672
88,918.2047,352.6796
89,931.1144,356.9541
90,942.1266,368.6365
91,954.3765,374.9771
92,963.8593,380.4838
93,978.7443,393.5316
94,991.1175,403.9276
95,1002.3772,410.7295
96,1014.8268,425.3494
97,1025.8397,432.3924
98,1039.5659,445.7270
99,1048.7731,463.1880
100,1062.1896,466.5337
101,1073.6431,480.8124
102,1084.5861,504.5576
103,1096.9894,511.7213
104,1108.8683,528.5500
105,1118.1579,552.0739
106,1133.9457,563.8755
107,1145.8519,581.5347
108,1153.5129,606.7634
109,1165.0113,625.5767
110,1170.3795,642.3704
111,1188.7486,664.4583
112,1194.7836,687.1454
113,1193.7509,689.8189
114,1220.5393,713.9195
115,1234.1516,737.3078
116,1236.7938,757.9056
117,1248.2326,777.5525
118,1254.5674,796.5768
119,1260.5729,817.3663
120,1271.5641,843.1060
121,1277.9059,863.5255
122,1285.8050,886.1329
123,1293.3987,907.8007
124,1297.2480,929.7805
125,1303.9672,951.9841
126,1310.0760,973.1381
