frame_number,u,v
31,154.2260,660.6417
32,161.9437,641.6326
33,168.8600,624.7280
34,184.9440,616.5507
35,193.6964,601.8423
36,203.0431,583.8612
37,222.5963,579.3723
38,232.4771,567.3055
39,241.8028,557.6293
40,253.7990,543.9325
41,266.6314,532.9059
42,273.5939,518.2030
43,289.3521,511.9067
44,298.0618,500.0309
45,312.4514,488.5503
46,324.7311,489.2460
47,335.0958,478.0167
48,347.4527,470.4120
49,360.8204,468.6429
50,370.3199,457.9430
51,381.6688,453.0974
52,402.2238,446.2932
53,409.4294,439.5527
55,436.9098,435.5448
56,437.5394,425.4122
57,449.4762,419.2857
58,473.2334,430.0497
59,481.1144,429.8215
60,494.6020,426.3124
61,506.6547,425.3014
62,523.8272,421.6732
63,532.1233,423.3063
64,543.5836,427.0784
65,555.1854,426.5564
66,564.9390,428.9638
67,577.1684,430.7338
68,591.4842,429.5247
69,603.2548,434.1663
70,614.0565,437.2653
71,625.8760,441.2501
72,635.9760,449.6467
73,647.3153,458.1357
74,659.3403,461.3751
75,669.3399,468.5814
76,681.8216,472.4880
77,699.2830,479.8599
78,709.1202,487.1548
79,727.9455,492.0138
80,740.1566,506.5210
81,745.5519,516.4454
82,756.6647,526.2193
83,768.9605,538.5204
84,782.5751,548.0514
85,795.3560,565.1944
86,806.2449,576.8111
87,816.7464,587.4118
88,829.5500,603.8387
89,843.5759,615.5125
90,854.1700,630.2126
91,868.3624,641.8672
92,878.9184,660.2055
93,890.1692,674.2354
94,904.5901,691.1422
95,913.4523,708.4672
96,922.7415,728.2848
97,934.3721,741.5041
98,940.0324,759.9907
99,952.3902,781.5710
100,962.2877,792.2687
101,974.8794,809.2665
102,985.1761,835.2142
103,996.1204,848.6629
104,1006.9704,865.4105
105,1012.2718,891.9695
106,1023.9281,908.5131
107,1026.8349,932.8051
108,1035.8186,953.2046
109,1042.7543,976.3136
