frame_number,u,v
3,162.8294,684.8446
4,174.3174,667.4018
5,180.1573,647.4645
6,196.7679,632.3200
7,207.9776,619.7273
8,217.5976,600.7508
9,232.7169,584.5503
10,244.6377,567.1261
11,258.1031,557.9680
12,267.5494,540.5989
13,283.7244,527.2201
14,292.6610,510.8259
15,306.9657,497.4568
16,322.5089,488.0600
17,331.6015,475.5358
18,349.1954,462.6439
19,363.8603,454.8058
20,374.1952,443.6877
21,387.1913,431.5312
22,403.2483,426.1374
23,414.8388,417.8462
24,432.6441,408.8709
25,445.2291,401.6503
26,464.4977,393.7539
27,467.5683,385.1323
28,481.1684,377.6655
29,494.2294,369.1797
30,511.1856,369.5850
31,520.4163,367.8300
32,530.8755,361.7488
33,546.1670,358.6934
34,560.3389,353.2266
35,573.8562,348.0044
36,584.3672,349.3633
37,599.3672,348.6486
38,611.5240,345.9930
39,622.7527,346.2701
40,638.1806,347.1228
41,653.1310,344.5017
42,668.2752,348.4985
43,678.2505,342.9018
45,706.1505,353.9745
46,719.5144,352.7419
47,731.5978,358.1136
48,746.0303,365.0821
49,757.2416,366.9236
50,766.0879,367.8452
51,783.0776,375.2548
52,793.5073,374.5815
54,825.1346,402.1522
55,830.6757,407.6622
56,848.0235,413.6586
57,863.4244,426.1792
59,893.6297,439.3695
60,900.1054,451.5003
61,913.5635,463.5426
63,942.1075,487.6625
64,958.8601,496.1665
65,971.1888,509.9900
66,980.2882,528.2721
67,995.6825,536.5486
68,1010.0751,558.1468
69,1020.9476,572.5569
70,1033.6670,581.8148
71,1043.9786,603.3713
72,1059.1542,629.6954
73,1069.0465,644.2901
74,1075.2906,653.2492
75,1097.5265,667.1210
76,1108.3098,693.3990
77,1117.4689,714.0368
78,1126.5894,729.6414
79,1135.6849,743.4700
80,1147.7641,764.3317
81,1158.8664,784.7855
82,1165.9689,810.2461
83,1175.7167,828.2655
84,1178.3910,850.5218
85,1188.0119,872.8215
86,1193.7181,892.7108
87,1199.0381,911.3926
88,1210.7283,933.0960
