frame_number,u,v
51,290.2961,648.7849
52,308.6604,633.7539
53,313.4711,624.0249
54,328.6118,612.6975
55,342.8805,598.1040
56,350.1047,580.6647
57,365.9742,572.6798
58,378.1076,564.4889
59,390.4355,551.2304
60,402.6514,541.2513
61,413.2526,534.0578
62,424.7880,522.6321
63,437.9631,514.2702
64,449.6990,505.8863
65,460.7346,497.5403
66,473.7645,491.8226
67,485.4050,484.9027
68,494.8711,477.3156
69,509.0625,473.5771
70,520.6543,467.2341
71,531.4341,462.4166
72,543.4794,459.0225
73,553.9791,453.7277
74,565.0166,450.1944
75,576.1776,448.3744
76,586.9940,446.3768
77,597.3722,444.2416
78,608.8210,444.1687
79,620.7904,439.7548
80,632.0560,437.2697
81,642.7056,438.1142
82,653.6725,438.0596
83,664.8606,434.5240
84,673.0594,435.7116
85,687.9433,437.4443
86,697.8363,438.1122
87,707.6961,441.5784
88,720.3255,441.4658
89,731.0381,446.4611
90,742.0463,452.2237
91,753.5241,454.2226
92,764.4127,459.2995
93,776.4837,466.2485
94,786.6048,471.5597
95,793.7125,476.6572
96,807.8646,487.4991
97,818.3885,491.3558
98,830.2248,499.6986
99,840.6015,512.1449
100,851.0944,518.8960
101,862.9344,527.1999
102,874.1205,536.8506
103,885.8794,546.3912
104,897.5778,556.3270
105,908.1431,568.8089
106,919.8788,578.6962
107,931.6199,591.8380
108,941.1094,603.7820
109,953.1287,615.0742
110,967.3209,631.0498
111,974.5127,644.1409
112,988.7711,654.3418
113,999.6843,666.6072
114,1010.8927,684.2138
115,1018.9479,704.6214
116,1029.6415,719.7671
117,1039.4422,735.4767
118,1050.3459,753.0951
119,1059.1150,769.9348
120,1069.4819,784.2212
121,1083.6323,800.7460
122,261.2073,890.5370
123,1093.0992,838.1615
125,1108.9738,872.9122
126,1119.2608,892.3247
127,1125.0722,904.1546
128,1132.8968,924.4894
129,1141.1474,946.8061
130,1143.7331,969.7561
