frame_number,u,v
30,210.8072,646.8099
31,229.2176,644.6881
32,254.4538,658.7961
33,278.5699,658.5721
34,302.9735,661.9362
35,329.5716,670.9128
36,355.7165,673.2363
37,384.2603,678.3625
38,412.5045,686.4848
39,441.5521,693.2739
40,469.9746,699.0988
41,496.8699,708.0666
42,527.3910,715.3396
43,556.1573,722.3896
44,584.2871,729.8567
45,617.9424,740.6698
46,650.2082,748.5940
47,679.0740,758.1794
48,709.3033,767.1564
49,739.4443,777.1186
50,773.5424,786.3917
51,803.0493,799.6715
52,831.1359,807.7894
53,862.7952,818.9384
54,891.6062,823.2376
55,921.3861,835.5824
56,942.9883,853.3444
57,973.1477,853.5735
58,993.4114,864.8478
59,1021.4570,884.9296
60,1047.2083,885.3899
61,1073.0326,894.6549
62,1089.1987,913.9294
63,1112.8975,924.7374
65,1149.3822,947.3480
