frame_number,u,v
44,338.0210,778.4364
45,347.8941,761.2877
46,358.7034,743.7809
47,372.7167,729.1011
48,382.6517,713.3517
49,391.9379,694.6341
50,408.6364,683.2480
51,420.9463,669.2081
52,434.0974,655.9484
53,447.4621,644.2951
54,464.2666,629.5303
55,473.1670,618.9666
56,485.8663,607.2077
57,498.6582,594.9752
58,511.4283,582.9076
59,522.7812,575.4302
60,534.7758,564.0402
61,543.7382,551.4015
62,561.4454,547.2624
63,569.2525,537.5916
64,582.9646,531.5292
65,596.0801,526.1264
66,608.7508,520.6566
67,620.4295,514.9730
68,631.4874,511.2289
69,641.0977,504.2527
70,652.0064,497.5683
71,664.8732,495.8858
72,675.8316,488.4467
73,686.8583,483.5948
74,696.4446,486.0061
75,708.7638,481.6892
76,719.6031,480.3586
77,731.9543,481.6464
78,742.5495,480.4001
79,752.3476,479.8916
80,763.0344,483.5740
81,771.3025,482.2117
82,781.4748,484.5546
83,792.6202,487.3986
84,800.8111,486.8076
86,825.3399,484.9320
87,839.4819,490.1553
88,848.7541,495.0329
89,859.2677,500.1380
90,867.2594,504.5621
91,876.2834,513.5547
92,887.4251,520.7819
93,895.2091,524.9045
94,905.7154,530.5678
95,915.7340,535.8814
96,926.0734,539.2569
97,937.7258,546.1390
98,947.4953,550.7760
99,956.0651,562.0141
100,962.4271,570.5032
101,971.5998,583.9922
102,980.9010,590.3535
103,991.4728,599.2742
104,998.1161,610.5752
105,1006.0815,622.5210
106,1018.6808,629.4280
107,1026.1163,644.2430
108,1024.4670,658.9239
109,1046.5899,664.8304
110,1053.6782,673.6123
111,1060.0546,693.4678
112,1069.4369,697.3948
113,1076.7101,713.5399
114,1083.9213,729.3217
115,1092.7423,740.8515
116,1100.1911,757.5719
117,1107.1665,772.0487
118,1115.4934,776.1998
119,1124.6230,792.1518
120,1131.9801,805.7279
121,1139.1016,822.2398
122,1145.1942,839.1094
123,1153.6944,851.1222
124,1154.2393,868.2191
125,1158.8841,884.7737
126,1161.7594,898.6465
127,1167.0128,913.5310
128,1173.4575,928.1018
129,1177.4298,948.5946
