frame_number,u,v
31,221.4152,633.7505
32,239.7787,638.5341
34,278.3287,638.3471
35,296.4211,639.0980
36,311.9342,632.2989
37,335.9164,638.0741
38,356.5073,641.1797
39,379.3235,640.9627
40,401.2031,646.5414
41,423.8648,649.2265
42,447.2613,648.5998
43,469.5820,657.6416
44,493.1132,662.2944
45,517.7917,662.7416
46,539.3064,672.4793
47,561.1080,675.8385
48,585.1367,679.8060
49,610.1308,690.6265
50,634.1410,697.5500
51,657.9383,703.1428
52,680.6587,713.1986
53,702.3431,720.7524
54,728.7125,725.1500
55,754.1253,737.0091
56,778.5386,748.4353
57,800.7690,758.4419
58,824.9581,765.4703
59,847.9968,770.0914
60,867.4509,783.9342
61,891.6114,797.4625
62,913.1265,803.2990
63,929.7001,818.8927
64,949.9052,830.4786
65,972.2683,835.8285
66,993.3339,845.3832
67,1011.1728,862.2588
68,1030.4822,871.0706
69,1047.4784,881.4940
70,1063.6445,898.0614
71,1080.7271,906.0774
72,1094.3426,923.4780
73,1060.3359,657.1268
