frame_number,u,v
46,285.8203,640.3223
47,297.7765,634.9960
48,317.9491,631.3822
49,322.9945,614.2414
50,342.9487,614.8231
51,361.1696,602.9039
52,374.5463,599.2793
53,390.2217,596.3149
54,405.2768,594.2703
55,415.6832,584.5591
56,431.3166,578.1445
57,447.5334,577.4355
58,462.6176,573.2146
59,479.7584,571.0262
60,497.8833,573.1477
61,514.2116,570.2936
62,533.5918,569.4521
63,550.5113,569.1590
64,563.3582,566.6958
65,577.8676,569.1421
66,592.9052,571.6939
67,603.9817,569.7217
68,619.7981,572.4596
69,635.5268,574.9535
70,649.8967,573.6788
71,665.7097,576.8736
72,681.4473,582.3985
73,693.5965,582.8647
74,708.4938,588.5603
75,722.9143,595.4106
76,739.0298,600.8776
77,753.9174,606.7153
78,768.2154,611.7668
79,784.6821,623.4303
80,795.7310,624.4932
81,808.3901,634.1157
82,822.7527,648.8806
83,836.5024,652.3945
84,849.0229,660.2762
85,860.9183,665.3004
86,874.7933,672.2201
87,885.8490,678.8490
88,900.3653,691.8558
89,914.9574,704.0085
90,928.4067,709.1060
91,938.2996,721.2653
92,953.7154,735.6696
93,964.0654,736.5795
95,989.0371,766.4779
96,1001.4215,785.6033
98,1025.8635,805.9840
99,1037.7667,814.5143
101,1050.0673,843.0113
102,1062.9913,858.6298
103,1067.8227,876.8926
104,1078.4718,882.2414
105,1085.3069,894.9774
106,1095.8706,907.1963
107,1106.5946,920.0747
108,1117.1697,932.7199
109,1122.5041,945.5563
110,1129.1196,960.1269
