frame_number,u,v
41,396.6991,689.4827
42,418.6359,681.6224
43,444.9868,676.9469
44,474.1414,680.0115
45,496.9681,675.5861
46,524.2429,675.3019
47,552.0297,676.4721
48,577.2360,673.8895
49,606.2832,673.3194
50,634.5978,675.9362
51,664.5438,674.0004
52,691.3025,676.0056
53,717.3860,678.6773
54,743.8619,675.2996
55,774.0527,678.4064
56,800.5319,685.6717
57,830.6284,681.8102
58,858.2388,686.7818
59,885.4464,695.4843
60,901.6281,695.3360
61,930.5074,704.1655
62,957.2317,709.5626
63,982.8042,709.3076
64,1003.2925,715.0769
65,1029.1346,720.0480
66,1050.7825,732.2106
67,1072.8046,739.3676
68,1095.9528,747.2670
69,1115.5954,753.8612
70,1136.4173,760.1497
71,1159.7858,766.4792
72,1177.6564,769.1100
73,1199.0214,775.0855
74,1217.8662,783.5590
75,1237.6395,787.9574
76,1250.6922,800.2046
77,1266.9376,806.0799
78,1283.7387,813.7688
79,1293.6214,825.5993
81,1321.5789,846.0827
83,1348.3264,858.3796
84,1358.0573,867.0833
85,1368.3785,880.8814
