frame_number,u,v
43,176.7825,682.8044
44,199.4266,696.1158
45,218.5015,699.5142
46,241.5966,713.6302
47,261.3951,726.1769
48,294.2490,732.2693
49,315.8476,743.2614
50,337.4869,757.2379
51,363.2434,768.3223
52,391.6542,780.9848
53,421.1025,798.3578
54,453.4831,810.0252
55,482.1115,829.4181
56,512.3462,846.0995
57,546.2906,857.8412
58,578.5710,873.2787
59,610.8451,896.0879
60,644.6072,909.3185
61,676.0661,927.8847
62,709.6497,949.4095
63,743.7252,965.8003
64,775.0230,982.8402
65,806.3584,998.8688
66,834.1733,1027.2493
