frame_number,u,v
38,162.8221,686.2103
39,173.7116,675.3478
40,181.3976,662.3484
41,183.5891,645.9632
42,203.8258,638.7301
43,210.8500,621.1886
44,222.6538,612.3494
45,233.4127,608.6331
46,245.1113,597.1373
47,252.3241,579.7034
48,265.3350,576.1934
49,272.4641,566.6419
50,287.4408,559.0082
51,301.7334,545.8961
52,314.0082,539.0775
53,325.5560,533.5631
54,335.1536,528.1268
55,344.6725,514.5910
56,355.9455,506.5468
57,370.1753,503.4533
58,383.7286,495.9020
59,395.6514,493.7482
60,408.6117,492.9295
61,416.9110,483.0587
62,431.0537,477.4502
63,445.7748,477.7685
64,456.8104,472.7602
65,470.7687,471.8921
66,483.8980,474.3903
67,493.7298,471.2906
68,505.3676,469.5084
69,525.2636,467.2731
71,551.6542,469.5771
72,565.1532,473.2612
73,577.3105,473.8858
74,589.1419,479.3393
75,601.5091,482.9489
76,613.1522,484.3952
77,626.9487,486.7316
78,642.1978,492.4014
79,657.3222,496.6442
80,672.0588,505.9598
81,684.7522,513.2199
82,698.4360,519.7774
83,715.0019,529.8870
84,727.5602,539.7090
85,742.6668,546.0162
86,758.5441,553.4897
87,771.1304,564.8736
88,779.7933,575.5128
89,797.8634,589.3054
90,815.5120,600.0898
91,832.6366,612.2427
92,846.1867,623.1921
93,861.4172,641.3804
94,877.1601,658.6510
95,891.0736,675.3736
96,901.8870,692.2540
97,917.0592,709.5858
98,929.9769,725.9367
99,943.9282,739.8798
100,955.7623,753.2411
101,973.2655,775.1697
102,985.8064,791.9434
103,1000.4655,807.8762
104,1013.3465,831.3882
105,1027.3356,848.2439
106,1035.4043,861.8516
107,1050.0067,894.1849
108,1056.1016,913.0809
109,1071.5403,937.7982
110,1080.1325,955.8631
111,1089.7296,978.6131
