frame_number,u,v
31,394.0093,693.3740
32,413.0432,689.2787
33,438.1107,690.9336
34,462.9556,693.1618
35,481.9633,683.6997
36,507.1604,689.4002
37,530.1005,692.8048
38,551.4216,690.6845
39,577.9523,693.8214
40,602.1126,696.6767
41,625.6222,698.9932
42,651.2899,703.9073
43,674.5383,707.3662
44,699.5375,705.5575
45,723.3476,714.8684
46,747.3679,719.4141
47,767.5625,720.1751
48,792.6734,727.2427
49,814.9158,732.7464
50,842.0139,737.6547
51,860.9638,745.8273
52,883.2405,752.4530
53,908.0477,758.1180
54,932.5699,767.5579
55,957.3647,774.1172
56,977.8477,786.8041
57,1001.0260,791.8675
58,1017.8512,796.3876
59,1040.6736,803.5434
60,1061.6860,815.1739
61,1083.1950,825.5240
62,1092.8317,834.5618
63,1111.7995,844.9015
64,1132.1459,847.6372
65,1150.1762,857.9388
66,1165.8096,872.9297
67,1183.7453,880.8959
68,1195.7115,890.9513
69,1211.4359,904.1417
70,1224.5864,913.3617
71,1238.6000,923.2620
72,1252.0514,935.5039
73,1263.6619,945.1005
