frame_number,u,v
84,384.7617,704.9582
85,408.5024,698.2767
86,431.6453,701.0925
87,452.6645,702.9050
88,475.3044,704.9098
89,496.4100,707.1856
90,519.3832,709.7473
91,544.0657,711.0270
92,567.9930,712.6862
93,591.1578,717.5667
94,616.2916,718.3504
95,641.5127,722.9799
96,668.9882,731.0951
97,695.5676,733.5590
98,724.8879,742.5427
99,751.3231,749.8904
100,779.3815,753.3432
101,804.6153,762.0918
102,829.6160,770.6435
103,853.7672,775.8613
104,880.9267,786.6818
105,908.0575,794.3466
106,933.5874,800.2715
107,958.2529,810.7114
108,981.7561,819.8554
109,1008.4744,831.9661
110,1031.4726,839.5877
111,1051.7910,855.0470
112,1071.5493,867.2670
113,1096.1706,870.0396
114,1118.0588,879.4867
115,1142.5881,888.6099
116,1159.0814,901.5185
117,1181.4961,912.1103
118,1200.7041,923.9982
119,1219.5777,936.3678
120,1235.5425,951.3282
121,1251.4664,972.0188
122,1267.5168,978.7951
