frame_number,u,v
43,181.8889,598.0329
44,192.5739,578.7478
45,206.2956,567.0872
46,220.1559,564.3040
47,231.2458,545.7093
48,243.8654,533.9084
49,255.4005,522.0908
50,268.1941,510.6129
51,282.8246,501.5537
52,293.6940,489.4420
53,307.9566,478.4598
54,322.0381,476.6747
55,333.3808,460.4768
56,342.6685,458.5639
57,357.8118,453.6246
58,370.5953,437.4062
59,379.7149,437.4684
60,398.8900,435.2781
61,402.4875,425.9570
62,418.0279,421.6783
63,433.2664,420.1620
65,457.7087,413.1890
66,470.6649,409.9941
68,494.6807,404.3980
69,506.2138,403.9642
70,516.4276,403.5560
71,527.7667,400.9409
72,535.8769,401.5806
73,546.7337,401.0197
74,559.3474,400.3545
75,572.4991,404.1105
76,582.2447,401.8668
77,594.6439,405.0608
78,607.5429,407.4634
79,618.7295,405.4776
80,631.6114,406.3797
81,642.6032,408.8310
82,651.4496,411.6410
83,664.6816,418.6157
84,675.4839,422.8484
85,685.6201,425.6518
86,696.2498,431.8476
87,705.8998,438.9030
88,719.5575,443.6519
90,744.4653,461.3078
91,756.7928,472.2129
92,761.5374,479.2080
93,776.6245,485.5893
94,789.3501,497.7930
95,795.4330,506.9981
96,808.6738,517.8540
97,818.5611,528.3550
98,829.3760,538.3259
99,840.2739,550.7031
100,849.6751,566.2561
101,861.1855,576.6711
102,871.5518,587.8401
103,881.1135,601.4425
104,894.2271,613.1674
105,905.1249,625.0390
106,913.4081,642.7935
107,923.9427,656.7620
108,932.8240,670.3118
109,947.9547,684.8184
110,955.3390,701.6402
111,964.0427,715.9062
112,974.0831,732.2092
113,985.6602,740.6629
114,995.6039,755.2284
115,1000.7641,771.6257
116,1013.6102,791.8627
117,1020.9290,804.1339
118,1027.0178,821.1319
119,1038.6612,841.2120
121,1052.9686,874.2810
122,1062.6018,894.4565
123,155.7962,824.4297
124,1070.5289,929.6055
