frame_number,u,v
46,123.1356,584.9718
47,137.8107,581.5624
48,148.6203,574.2416
49,156.5965,562.0263
50,168.6965,560.9160
51,187.5433,551.9562
52,203.7563,546.8844
53,215.9790,546.8990
54,232.8328,537.4800
55,240.6200,532.6079
56,254.5940,524.2543
57,263.8115,525.7299
58,277.4286,523.9583
59,296.3472,525.9166
60,308.9746,523.5238
61,325.6696,518.3904
62,342.9527,521.1446
63,356.9941,520.4941
64,371.6360,517.7094
65,384.5512,521.2279
66,398.5798,522.6330
67,414.3906,519.6293
68,424.8254,523.9906
69,439.7664,524.3386
70,456.9884,523.6036
71,469.2634,529.8658
72,485.4726,533.6705
73,498.7521,537.2238
74,510.3126,541.6445
75,524.4091,546.4108
76,541.4715,553.2850
77,556.1815,558.6604
78,569.4285,567.3994
79,583.5007,572.1854
80,599.5087,578.1065
81,613.5496,582.7494
82,627.6955,599.5387
83,639.9102,605.6681
84,653.5175,613.7377
85,667.1546,620.5680
86,682.2450,628.7167
87,694.5331,635.0116
88,709.1258,645.8398
89,723.0744,659.2703
90,739.4516,666.8446
91,747.9060,679.0594
92,762.5914,692.7366
93,781.1170,700.5295
94,790.3607,713.1608
95,803.0263,727.4003
96,817.3892,745.2596
97,829.3186,751.5078
98,843.3841,767.4517
99,857.4951,776.1755
100,864.1079,790.6257
101,875.7752,808.1786
102,888.5182,823.3983
103,899.7769,837.2492
104,909.1940,849.7868
105,912.5467,863.0504
106,925.9922,876.5884
107,939.7094,889.5195
108,952.2640,902.2136
109,959.6849,918.1637
110,970.2001,931.2854
