frame_number,u,v
51,136.6869,580.8838
52,150.6174,571.1626
53,163.9873,563.9158
55,182.1873,535.5708
56,193.0091,524.4013
57,203.3443,515.1813
58,214.3595,504.3583
59,223.4380,494.7625
60,233.3943,486.6864
61,244.1700,477.6946
62,254.8533,469.2598
63,264.1809,460.0877
64,276.5638,453.5316
65,285.3849,445.2627
66,295.3714,437.6448
67,308.1555,434.1275
68,318.1128,426.2292
69,329.2154,421.2523
70,339.6804,418.6598
71,349.8363,413.2598
72,360.2784,409.3887
73,370.8785,407.2521
74,381.2840,403.2680
75,391.4846,401.2533
76,401.5306,400.8944
77,411.9780,398.2986
78,423.6476,393.1530
79,433.4732,393.2739
80,446.7688,390.7195
81,456.7546,389.4063
82,464.3417,392.3690
83,474.7803,390.0168
84,484.3934,389.5302
85,494.8806,394.4549
86,505.9473,394.9304
87,515.4800,394.2022
88,525.7848,399.7153
89,536.8984,401.6260
90,547.1901,405.2333
91,558.0459,413.1137
92,568.7233,415.1145
93,578.2835,424.8154
94,588.9403,431.7929
95,600.0510,433.6559
96,610.2984,444.5483
97,621.0638,451.9827
98,632.1557,456.8137
99,642.0006,468.5642
100,653.7499,478.1053
101,666.4588,486.9839
102,676.7725,494.6366
103,688.5228,505.6452
104,700.5364,516.4189
105,712.4879,529.1335
106,724.2775,541.8514
107,737.0157,552.6913
108,748.3043,566.7133
109,760.4379,580.6336
110,773.3512,595.1232
111,783.9695,609.0809
112,791.0100,624.0122
113,802.7020,641.0488
114,815.4532,655.5929
115,828.2060,673.9318
116,836.0297,693.6033
117,848.8300,707.0852
118,856.9031,726.3410
119,868.0309,748.8432
120,879.6838,763.9907
121,888.4954,778.7613
122,895.9530,800.6229
123,909.4750,821.2350
124,921.8929,840.3800
125,930.8366,861.6396
126,938.7287,883.1562
127,943.3540,899.0610
128,952.2006,913.8010
129,959.2330,937.5876
130,968.0168,959.3800
