frame_number,u,v
37,340.6024,687.3862
38,356.5922,680.0719
39,378.2512,679.4515
40,398.0426,677.2899
41,417.5677,673.1692
42,437.9551,672.2394
43,458.0076,670.0825
44,480.0906,665.6811
45,502.1803,667.9536
46,526.2012,667.9324
47,548.4208,666.2201
48,570.9451,667.5322
49,592.8339,668.5117
50,616.3439,668.0909
51,636.6089,671.5054
52,661.3446,672.9228
53,686.9058,674.4488
54,709.9127,679.4344
55,730.1075,676.5448
56,754.9072,681.1848
57,779.9837,691.0698
58,804.1443,692.8176
59,823.6450,695.5353
60,847.8305,706.0423
61,870.7685,707.8608
62,897.6623,713.0743
63,914.8067,726.7109
64,937.6128,732.7917
65,958.7525,736.3422
66,978.4613,746.1956
67,1003.4771,757.2790
68,1025.3880,767.2357
69,1046.7465,774.1331
70,1068.1514,782.7469
71,1086.0604,790.8351
72,1106.0896,807.7211
73,1129.1294,809.5921
74,1149.9246,821.0754
75,1162.4904,835.6678
76,1180.0154,836.6308
77,1197.0286,850.4192
78,1212.4194,867.8543
79,1227.9684,873.3175
80,1242.0765,885.1193
81,1255.5256,901.6066
82,1269.2281,911.3003
83,1278.7483,925.1562
84,1292.2016,940.8928
85,1306.0257,955.3288
