frame_number,u,v
40,328.3713,781.2525
41,344.4400,770.8094
42,357.3795,755.6800
43,371.4639,741.2719
44,386.3632,728.2442
45,401.5520,714.6073
46,415.6806,696.2876
47,431.5658,688.8688
48,444.6799,675.6212
49,458.9219,664.5869
50,474.2635,654.4038
51,489.2195,645.6059
52,503.3063,635.8081
53,516.9162,621.4431
54,531.6761,612.1654
55,542.5647,602.6656
56,565.4784,596.9253
57,579.4838,589.8877
58,592.9419,582.9307
59,609.5723,577.8640
60,622.8366,570.9814
61,637.4885,562.0145
62,653.4082,558.8910
63,667.3519,555.8008
64,680.7726,549.9413
65,694.8859,548.6975
66,708.7969,542.7649
67,719.3478,532.8891
68,737.3820,536.5796
69,752.3321,534.1882
70,767.1252,533.3912
71,780.8229,535.5924
72,793.7054,536.6744
73,805.1012,535.5550
74,817.6313,536.9396
75,829.9528,535.7133
76,843.0115,533.7906
77,858.5953,536.5057
78,873.0959,534.2540
79,886.6317,534.0801
80,902.3977,550.0987
81,915.4010,554.3365
82,923.1768,555.0242
83,937.2038,562.4971
84,950.6633,564.3990
85,966.5316,570.8199
86,976.7937,580.6544
87,988.3605,586.6146
88,998.6505,591.5810
89,1011.4505,600.0012
90,1021.1017,603.3638
91,1034.3117,614.3054
92,1049.7071,619.9247
93,1058.2890,634.0132
94,1074.6948,642.8675
95,1082.4664,652.2054
96,1088.6516,660.2543
97,1099.6759,670.6424
98,1117.4633,681.0055
99,1125.0888,691.1520
100,1136.8233,699.2988
101,1147.8626,707.0065
102,1159.3808,731.2960
104,1177.7683,749.9046
105,1183.6760,766.9887
106,1192.7000,774.0747
107,1203.0908,786.1768
108,1213.9091,798.5394
109,1224.0699,812.3042
110,1229.0355,828.4203
111,1239.7088,840.8391
112,1245.2335,855.1444
113,1251.4841,871.9827
114,1257.0889,883.8032
116,1271.0739,916.9433
117,1272.9504,929.3735
118,1278.9185,943.0864
