frame_number,u,v
21,308.0034,766.1868
22,311.0846,744.5117
23,329.6021,735.7971
24,340.7236,717.3556
25,349.7044,699.6410
26,361.4194,691.4646
27,369.1251,675.6669
28,379.3361,664.4177
29,391.9805,650.9559
30,400.8598,636.1583
31,410.8554,627.0430
32,422.1888,616.2331
33,432.2033,605.2484
34,443.3154,588.2837
35,454.7527,578.7117
36,466.6516,570.2041
37,477.4338,557.4558
38,489.2993,551.7299
39,499.4430,544.0524
40,508.8932,534.3743
41,519.6643,528.4762
42,529.7953,520.8963
43,537.3878,511.1414
44,552.7104,506.2629
45,561.4439,496.3961
46,572.6290,489.5577
47,589.2996,492.0464
48,599.5640,489.4386
49,609.5235,483.9273
50,620.0260,483.0389
51,628.9776,476.3205
52,638.0452,474.8264
53,651.6206,474.5485
54,660.1587,475.0717
55,670.1027,469.3834
56,683.6114,468.5377
57,694.9555,467.5229
58,706.7767,468.1804
59,717.9302,470.0143
60,729.4182,472.2812
61,740.8252,475.1662
62,751.4135,486.6358
63,763.8351,486.0639
64,773.6868,489.3530
65,782.5750,495.5572
66,792.5892,500.1270
67,803.6945,503.4089
68,815.9380,509.3618
69,830.1304,513.2290
70,843.3251,520.2508
71,852.8439,533.5784
72,868.4444,538.7642
73,875.5274,548.3020
74,885.6694,562.9540
75,897.4509,571.3768
76,909.2134,581.4892
77,919.9254,593.8040
78,931.5066,604.9271
79,939.9810,612.6957
80,954.8171,628.0408
81,967.1362,640.7889
82,979.0117,652.6362
83,988.9154,670.1489
84,1000.7251,686.0582
85,1009.8200,703.9836
86,1025.4537,713.8158
87,1031.8208,734.1809
88,1041.8318,752.8372
89,1051.5361,768.8769
90,1062.9036,782.6242
91,1067.3829,802.8349
92,1083.8368,822.0091
93,1096.0497,829.4660
94,1107.5488,847.7142
95,1112.1424,874.7179
96,1126.3630,887.5749
97,1126.7845,910.4991
98,1133.3530,933.2765
99,1140.3402,957.6622
100,1146.3371,973.3737
101,1153.9097,994.9953
