frame_number,u,v
37,373.6623,686.8447
38,399.1714,688.5931
39,421.9950,687.2284
40,444.5006,682.4767
41,471.3350,686.9751
42,498.2833,686.1577
43,521.1387,681.9724
44,549.0042,686.4336
45,576.1136,690.6388
46,604.5838,687.4552
47,635.0413,694.9057
48,664.0894,697.8927
49,690.5522,699.2753
50,720.9387,706.8818
51,745.6795,711.1563
52,777.4839,715.3897
53,803.8699,721.6811
54,830.1874,725.0749
55,863.3605,722.3523
56,884.8950,739.1145
57,914.5978,735.6025
58,933.7600,744.6667
59,965.5432,760.3930
60,992.5105,757.8678
61,1017.9181,776.5941
62,1044.6995,781.2069
63,1066.4303,787.1504
64,1089.7411,802.1398
65,1109.4524,808.6542
66,1131.9969,813.0755
67,1154.8384,820.0303
68,1178.7219,830.5260
69,1196.9558,839.2764
71,1232.8356,858.8535
72,1249.4745,864.7762
73,1268.0571,873.8979
74,1278.7172,889.7609
75,1291.1479,903.8199
76,1306.0446,909.1359
77,1320.7948,926.5519
78,1336.6220,926.8914
79,1349.7491,936.0769
