frame_number,u,v
45,434.0792,726.6366
46,463.3528,728.9005
47,495.9798,739.0992
48,525.6068,746.4631
49,556.7756,749.1443
50,586.8506,758.6922
51,621.2547,768.9780
52,651.6115,773.2694
53,684.0595,782.3782
54,717.5615,793.8673
55,747.1182,803.2409
56,778.7249,807.0698
57,812.0563,818.8170
58,846.0557,824.3749
59,872.4157,836.3621
60,904.2232,846.2260
61,934.7676,853.3093
62,961.7507,862.9003
63,991.0090,873.6780
64,1015.0730,881.1787
65,1044.6524,894.2993
66,1070.1054,904.3070
67,1092.6322,917.6686
68,1120.1464,922.4000
69,1144.5401,930.8506
70,1165.7293,936.1434
71,1183.7342,949.4140
72,1202.7820,951.5213
73,1411.5000,397.5000
