frame_number,u,v
51,171.4109,689.9092
52,180.0450,670.9316
53,195.1709,659.6713
54,209.8868,644.1806
55,219.2570,623.8847
56,234.8637,619.0823
57,247.1104,604.3365
58,262.7514,590.4819
59,276.6334,576.3569
60,287.1932,564.0785
61,299.7731,558.1789
62,317.6053,541.3753
63,329.4240,531.9844
64,337.3004,516.5987
65,361.8362,512.5833
66,373.8110,503.2241
67,386.9023,491.2187
68,403.8345,483.6822
69,416.3660,476.4074
70,432.6686,465.5868
71,444.5865,463.8039
72,456.8783,456.1609
73,468.0212,446.2006
74,487.0480,443.5483
75,501.4250,434.0028
76,516.7159,431.7339
77,529.1662,430.0045
78,543.0921,428.2599
79,554.0712,423.9942
80,568.9368,421.4536
81,581.8243,417.9576
82,600.6057,409.0717
83,615.0436,416.8806
84,625.5396,414.5653
86,654.1375,418.9065
87,666.8069,417.0469
88,678.0598,417.0459
89,694.2594,419.0075
90,708.8333,418.5089
91,723.6359,423.1829
92,733.7513,430.1785
93,745.0235,430.7546
94,756.9363,430.5480
95,774.5896,438.3575
96,787.5598,440.0806
97,801.4668,448.3101
98,812.4773,459.8895
99,823.6470,464.1495
100,837.3523,470.4359
101,849.5387,477.4225
102,864.1046,482.0055
103,883.4103,489.8681
104,888.8209,501.8402
105,906.3510,504.6410
106,915.5697,521.3479
107,928.2220,536.2891
108,940.3982,541.3658
109,955.3929,554.3408
110,967.8605,564.7676
111,979.2711,577.3048
112,994.4696,590.6398
113,1001.9151,605.7153
114,1020.2009,612.5007
115,1025.4923,625.9629
116,1043.0619,633.4127
117,1050.1179,661.3091
118,1053.6382,668.9986
119,1063.1906,672.5938
120,1074.4168,701.1240
121,1090.4895,718.8713
122,1098.0569,728.4942
123,1116.6790,743.4864
124,1121.5915,759.4233
125,1128.6272,778.2246
126,1138.1001,791.2090
127,1147.0987,808.5734
128,1155.8160,827.0237
129,1165.5041,841.4695
130,1170.4266,860.6645
131,1175.6814,878.9946
132,1182.5711,894.0582
133,1189.7916,911.8011
