frame_number,u,v
70,358.8493,705.7268
71,384.3219,700.3959
72,411.5514,700.5931
73,442.3857,704.0160
74,468.0186,696.0795
75,499.6379,701.3419
76,528.6055,702.6314
77,555.8404,700.7069
78,586.6773,704.7985
79,616.4340,706.6736
80,646.9182,707.3282
81,676.2118,711.5510
82,705.8955,714.8577
83,735.1287,717.5510
84,762.6834,721.7999
85,792.4915,724.1595
86,819.1506,723.9053
87,847.0336,734.5287
88,874.0023,735.2209
89,897.6427,732.2454
90,927.5812,749.4298
91,950.3294,748.9585
92,973.7937,754.7246
93,1000.0680,762.9022
94,1021.5176,771.6356
95,1042.3728,778.0807
96,1065.9755,783.7903
97,1084.9716,786.6274
98,297.7860,887.2202
99,1129.9456,803.1118
100,280.7873,892.2372
101,273.3713,893.3633
102,1184.3817,821.0476
103,1203.5962,826.7754
104,1218.8455,833.1876
105,1233.8047,842.4087
106,1249.7798,848.6210
107,1260.1565,857.1871
108,1270.2677,869.3896
109,1284.6838,875.2340
110,1298.0977,881.4379
