frame_number,u,v
39,324.0401,658.8031
40,336.2810,646.1170
41,344.4257,632.5796
42,356.3616,621.2417
43,369.9732,605.9493
44,381.6571,591.1932
45,391.9069,576.5819
46,405.0480,564.9128
47,418.5209,554.5023
48,429.3415,543.8053
49,443.8363,531.7949
50,457.4938,521.6612
51,467.4955,512.3643
52,481.5578,503.6729
53,493.2640,494.4661
54,503.2972,488.8047
55,516.9671,481.0456
56,528.0069,474.0574
57,538.3298,468.0768
58,548.5223,462.3274
59,559.9151,456.9445
60,571.1631,450.8533
61,582.9117,447.1846
62,594.6640,442.4828
63,606.1060,437.2611
64,617.8659,435.8578
65,628.9853,432.5265
66,640.4307,428.4249
67,651.3821,427.9290
68,662.8197,425.5357
69,676.0741,421.3868
70,685.7514,418.5503
71,694.5064,418.7598
72,703.9260,418.3087
73,717.0065,418.4691
74,728.0239,419.6756
75,738.7987,421.2671
76,751.2411,423.2193
77,764.1295,425.6238
78,772.8384,428.6220
79,784.4330,433.6485
80,795.3377,434.9830
81,803.6799,436.4347
82,817.6119,443.6689
83,826.9891,446.1769
84,839.6610,450.9516
85,850.6560,461.8891
86,862.7186,463.2283
87,874.9851,472.3544
88,886.2494,483.1523
89,897.5093,489.1547
90,907.7019,498.9003
91,918.1538,511.9799
92,930.0118,514.2367
93,942.3636,528.6622
94,951.2199,541.8902
95,963.7888,546.9085
96,975.8290,561.7923
97,984.8319,576.7968
98,995.6153,579.9858
99,1008.1029,591.9476
100,1018.2093,611.1877
101,1030.3782,628.9527
102,1040.9840,641.5667
103,1051.3811,655.2375
104,1064.9460,665.5747
105,1074.0670,685.3177
106,1084.8519,701.7281
108,1103.7992,733.7136
109,1112.8793,752.8612
110,1121.6361,768.8014
111,1131.2798,776.5485
112,1143.6090,797.6019
113,1150.7755,813.9220
114,1159.2877,832.5000
115,1168.4872,852.3110
116,1173.3944,867.5581
117,1182.0245,887.7008
118,1189.0339,907.2111
119,1193.0498,922.6124
120,1202.4272,947.6039
121,1206.4831,967.5113
122,1212.3603,991.8738
