frame_number,u,v
63,139.8703,612.1962
64,158.2418,609.6835
65,175.3645,603.7523
66,194.3092,600.0095
67,210.2983,597.8717
68,232.1160,589.1938
69,252.2633,585.1667
70,273.1321,586.8477
71,294.6081,578.9922
72,312.5240,579.0033
73,334.8182,577.7744
74,355.0760,572.1829
75,379.0901,572.7898
76,402.0862,571.7909
77,425.0328,572.0129
78,449.2774,572.3330
79,474.8309,573.1292
80,498.5680,577.3536
81,521.3721,581.2507
82,546.1503,583.4876
83,568.6516,586.2065
84,592.8622,590.8124
85,616.2138,595.4014
86,640.7476,599.0770
87,665.3378,604.2812
88,689.7054,610.1004
89,712.4514,614.9551
90,738.4064,622.0684
91,764.4390,630.3345
92,788.9431,635.4633
93,814.6466,640.5911
94,835.9860,648.2780
95,858.6667,659.8756
96,880.7237,672.6139
97,902.4322,682.3575
98,926.2664,692.8545
99,946.8234,703.2361
100,965.5342,712.2820
101,984.9061,728.3052
102,1013.6007,730.4440
103,1031.0490,744.4472
104,1054.2453,746.2827
105,1070.9348,765.3554
106,1091.7857,772.8670
107,1110.3409,784.2132
108,1125.4418,801.5892
109,1144.0011,816.7753
110,1153.3764,829.9814
111,1168.7115,841.8708
112,1183.4121,853.2575
113,1197.9830,863.2725
114,1213.0918,875.8454
115,1228.5583,886.2218
116,1238.9352,898.5848
