frame_number,u,v
33,126.9904,572.3887
34,136.1877,562.8806
35,147.8384,546.0229
36,155.2268,527.6400
37,164.5036,512.2874
38,174.4919,499.5611
39,183.9646,486.7766
40,194.6349,470.3145
41,205.1808,460.8353
42,212.6611,444.4284
43,222.8046,428.4914
44,236.7397,425.0662
45,244.0626,404.6264
46,254.6858,392.9262
47,270.5750,390.4201
48,282.0491,373.3528
49,290.3173,366.4182
50,302.5868,359.5452
51,313.3208,350.5473
52,324.3362,342.6134
53,334.4477,334.8671
54,344.3534,328.3689
55,355.0756,321.7816
56,364.4264,316.4390
57,374.9276,309.1393
58,384.9643,304.1960
59,394.6514,301.9990
60,405.8133,296.0501
61,415.6149,293.0587
62,425.7865,290.3704
63,435.8548,286.9529
64,445.5372,284.0471
65,455.9557,282.4973
66,465.0057,279.8723
67,476.1600,278.0474
68,486.0183,277.4479
69,496.6851,276.3077
70,508.2742,275.4924
71,516.5766,276.5740
72,528.4528,276.3548
73,538.8842,275.9663
74,548.5371,278.7355
75,556.7379,275.7783
76,564.4599,275.1055
77,576.4085,277.8110
78,588.1717,277.8994
81,622.4781,289.8638
82,631.2331,296.3698
83,641.9442,303.8849
84,654.1717,307.8775
85,665.3774,315.9854
86,675.5108,326.0778
87,683.5835,327.9510
88,696.6311,343.7089
89,706.1894,353.8667
90,715.8163,357.3147
94,769.2769,401.8877
95,780.5107,416.8460
96,799.1418,425.6277
97,801.4002,441.5001
98,817.2441,456.4293
99,829.3690,467.6228
100,841.3233,488.0451
101,853.2228,502.5265
102,865.1136,516.4261
103,873.8275,534.6968
104,887.3446,558.6825
105,899.8837,578.2459
106,912.8166,592.9356
107,925.1492,616.0948
108,936.6604,640.9667
109,953.8570,653.4388
110,959.7290,680.5546
111,972.9828,705.9150
112,984.5571,727.8610
113,996.2969,742.1365
114,1008.4325,765.1493
115,1017.6332,795.3771
116,1028.5978,810.8276
117,1038.2494,832.9524
118,1046.8002,863.3963
119,1059.4732,881.7346
120,1067.4944,910.0500
121,1073.7248,936.4139
122,1081.3574,963.8223
