frame_number,u,v
63,307.7992,666.9980
64,329.2364,664.8107
65,350.1916,661.0324
66,373.1514,655.5235
67,392.3574,650.6708
68,418.0396,643.4832
69,438.6097,635.3475
70,465.7750,638.3467
71,489.9826,635.5725
72,512.5659,628.2171
73,537.1560,628.8419
74,559.5148,624.1482
75,585.5165,622.5509
76,612.1597,621.8735
77,637.2058,620.6884
78,664.4473,621.8024
79,689.4848,623.2486
80,714.8718,623.6420
81,737.3206,628.0109
82,763.2367,631.0109
83,788.6283,633.8825
84,811.4773,638.0167
85,834.9583,642.3418
86,859.0680,645.9603
87,882.6954,649.7436
88,905.9086,655.3949
89,928.4845,660.1398
90,949.9561,666.5663
91,973.5222,672.0277
92,994.0715,680.5657
93,1015.2065,689.2316
94,1035.6052,692.9083
95,1061.3504,700.6363
96,1080.8831,710.8069
97,1101.3038,720.1435
98,1120.1428,731.0423
99,1144.2231,729.3374
100,1158.8987,740.6562
101,1170.7168,761.6980
102,1192.1446,763.7713
103,1205.0093,769.6083
104,1223.5811,779.2399
105,1240.6506,789.5966
106,1258.0831,801.7685
107,1273.7917,813.1340
108,1280.3821,829.9833
109,1294.0507,842.1555
110,1307.8560,848.5940
111,1317.6434,859.9196
112,1328.9676,872.8495
113,1341.9979,880.2144
114,1353.5131,891.2191
115,1364.7420,902.7998
116,1374.7407,913.3958
