frame_number,u,v
73,414.4864,706.1927
74,434.2404,710.3084
75,459.2656,708.7393
76,482.9688,707.7778
77,507.7276,723.1015
78,528.6182,728.5118
79,549.3510,731.6517
80,570.2163,738.6154
81,592.1393,744.2874
82,614.6986,748.8662
83,635.0581,755.4351
84,658.7980,760.6911
85,679.4756,764.9491
86,703.4684,778.9120
87,722.0670,787.8946
88,742.9250,794.5604
89,768.0472,798.2247
90,785.2667,808.8963
91,807.8667,821.5751
92,829.4985,824.3945
93,330.3485,881.2273
94,862.7466,844.2072
95,882.0561,856.1401
96,900.6622,858.7072
97,916.1016,873.1902
98,937.0852,883.0580
99,954.6593,891.5939
100,971.9344,898.6831
101,987.2429,911.0585
102,1003.6533,919.5587
103,1016.9079,930.1524
104,1033.4594,945.6923
105,1050.2279,950.9264
106,1061.8467,965.5314
107,1076.8191,974.0173
