frame_number,u,v
59,171.1928,649.5666
60,191.4246,662.0688
61,210.8066,663.9714
62,232.7435,673.5177
63,254.6986,685.5286
64,276.6735,697.2069
65,295.6613,704.4029
66,316.8734,715.3018
67,337.6109,724.3702
68,360.0244,729.3524
69,384.2611,745.0820
70,405.3317,753.5896
71,429.5112,765.0992
72,450.5562,781.0219
73,480.1324,791.3302
74,500.7056,800.8283
75,522.5074,821.4138
76,548.2282,827.8418
77,574.0405,844.2544
78,594.6570,860.9684
79,624.8272,873.2286
80,646.2671,888.3061
81,667.1071,904.6055
82,691.2906,907.9402
83,715.0915,923.0428
84,736.5373,947.3651
85,757.3437,958.2525
86,779.7203,973.1458
