frame_number,u,v
53,385.6809,719.4212
54,407.4607,719.8826
55,430.7919,722.0910
56,454.7508,728.5800
57,481.4259,729.9091
58,504.7500,731.2439
59,533.3333,744.7650
60,558.6171,749.2312
61,588.8524,753.4726
62,611.1423,763.2188
63,639.2598,769.8866
64,665.0640,777.0707
65,688.4594,785.7995
66,715.0223,792.3565
67,744.6861,798.4440
68,765.4377,807.6545
69,791.5841,812.9679
70,825.5327,822.2544
71,847.7276,838.1727
72,869.3862,844.4425
73,894.7327,853.1810
74,919.7639,865.5315
75,947.7052,872.4700
76,968.9096,880.5343
77,990.1143,896.2659
78,1016.2879,899.7912
79,1038.7062,912.6199
80,1058.6417,923.1846
82,1098.6039,941.5926
83,1114.6662,961.0018
84,1136.0556,967.1770
