frame_number,u,v
37,376.0657,687.5147
38,406.2657,691.0614
39,433.1003,686.2393
40,457.8907,681.7044
41,485.4364,687.2222
42,513.4580,687.0557
43,544.5102,686.1793
44,572.5268,690.2624
45,599.8980,690.0542
46,625.0746,688.1725
47,655.4532,690.7738
48,684.4056,690.8767
49,712.6865,691.6071
50,741.2562,702.6909
51,765.9609,706.4694
52,792.9385,703.6125
53,818.3463,713.9733
54,845.0764,718.1397
55,873.8556,721.0796
56,901.5870,727.9813
57,923.6146,728.8126
58,950.0493,739.5722
59,972.5081,742.5327
60,1001.2498,750.5304
61,1019.8824,758.8436
62,1041.9069,761.7659
63,1063.1626,774.6612
64,1085.1644,782.9821
65,1102.6331,782.4397
66,1127.8741,790.0226
67,1146.5240,796.1624
68,1162.4155,808.6379
69,1179.2895,815.7429
70,1196.7311,822.4896
71,1215.6650,830.2065
72,1230.8052,839.2950
73,1245.2281,847.8747
74,1256.4149,854.9367
75,1275.2873,861.8320
77,1295.9721,884.3829
