frame_number,u,v
39,157.3809,610.5252
40,165.3863,594.0903
41,171.6459,577.6127
42,182.9174,572.4857
43,193.3264,561.2541
44,203.2560,542.4093
45,217.3923,533.4529
46,224.9829,519.5523
47,235.5219,508.9673
48,249.2148,499.2511
49,258.2444,489.3609
50,272.1140,479.1466
51,284.8131,469.4047
52,291.4413,460.1452
53,305.0486,452.6984
54,317.7115,444.4026
56,336.9541,429.9864
57,349.5591,422.3968
58,358.1583,418.7904
59,369.1494,412.4917
60,381.0935,407.3357
61,390.4729,401.2158
62,399.8843,398.1192
63,410.2305,394.2792
64,421.2464,389.2392
65,432.3169,387.7082
66,442.6743,384.8791
67,453.7780,381.6347
68,464.0248,380.2841
69,474.4214,378.8343
70,488.1864,376.1537
71,496.0937,376.7132
72,509.0187,372.7328
73,518.0370,371.9199
74,526.2546,372.4343
75,536.9197,372.8881
76,547.0360,374.5234
77,558.8655,376.2578
78,571.7674,379.4041
79,581.9446,382.3333
80,591.5722,385.7026
81,602.2710,388.8768
82,609.8826,389.6093
83,624.2756,400.9977
84,634.5024,402.6226
85,645.8148,407.4274
86,655.5250,415.9821
87,668.5385,421.1175
88,681.3969,428.0526
89,689.6858,440.4509
90,703.7449,446.7021
91,713.3703,455.1801
92,723.1525,468.6466
93,736.5172,478.0329
94,748.7821,486.7097
95,757.1170,500.7432
96,771.8659,510.2794
97,783.3930,522.0518
98,792.0676,537.9058
99,803.1948,550.7645
100,816.1319,561.5597
101,826.6968,574.7308
102,837.0135,591.4734
103,849.8745,608.1286
104,861.1148,622.3034
105,875.9297,638.7973
106,886.2945,656.0017
107,898.3578,670.8062
108,907.2628,690.7121
109,918.4527,708.8112
110,929.4682,728.7836
111,939.6382,746.5227
112,949.4681,760.6574
113,964.3396,779.1335
114,972.8399,796.2245
115,982.8772,816.4430
116,991.5361,838.6922
117,999.4648,855.5084
118,1007.6997,875.7469
119,1017.9075,899.4311
120,1025.7595,920.0715
121,1031.9033,942.8342
122,1040.4219,963.7581
