frame_number,u,v
49,410.9346454706031,687.920262427454
50,433.73430420711975,683.4181229773462
51,459.84306095979247,679.4487678339817
52,481.1098233995585,684.4867549668874
53,502.26503653738047,684.6149522203484
54,524.1377887788778,684.5316281628162
55,546.5821148548421,686.7694426785336
56,568.7492743916052,687.7742799732083
57,593.2807892004154,689.0089304257529
58,615.1419278533413,691.1880544056771
59,640.6579904841869,689.7735796249649
60,664.1792863359443,691.3748186829126
61,688.1365611421477,699.977808814401
62,713.7625868055555,699.2367621527777
63,739.6006172839507,704.4220164609053
64,766.4867050438596,715.3463541666666
65,790.88984181437,715.1151133981322
66,818.447526108543,726.5141242937854
67,846.0030173943911,734.9174653887114
68,870.2416157124327,737.0976468408375
69,898.0829629629629,743.3961481481481
70,920.768227731864,758.981634527089
71,946.2739439565034,758.0083647009619
72,970.1397756686799,769.2073626689674
73,992.3525910364145,784.8597689075631
74,1018.5478595478595,791.7008177008177
75,1039.7843809523808,795.5691428571429
76,1061.084090144635,807.896064581231
77,1085.8580015026296,822.6909591785624
78,1104.3617824773414,831.4549345417925
79,1126.1492216854535,843.2740203972087
80,1145.0846477392217,848.52523659306
81,1165.3700159489633,859.5045188729398
82,1185.8104298801973,869.3875968992247
83,1209.8766025641025,879.5560897435897
84,1225.5288888888888,892.1177777777777
85,1244.8818713450291,904.9976608187134
86,1261.3609671848014,915.6303972366148
87,1275.3837535014004,937.0804321728691
88,1291.2848837209303,942.7209302325581
89,1309.5214676034348,963.6494925839188
90,1320.044642857143,974.5461309523808
