frame_number,u,v
33,293.05578655578654,623.558212058212
34,305.00142816338183,607.7397886318195
35,318.64803125939284,591.3489630297565
36,326.2856433184302,570.2200695479384
37,337.77123346137427,556.0174989329919
38,350.4273127753304,542.1578560939794
39,360.53284671532845,526.4520681265207
40,373.367770419426,513.6128035320088
41,385.8079385403329,500.92744344857016
42,393.5121136173767,484.22723475355053
43,405.2645074224021,467.5991902834008
44,421.0593008739076,463.087390761548
45,427.31555555555553,442.87555555555554
46,440.1789044289044,437.8275058275058
47,456.88543570993295,428.10511882998173
48,465.37286324786317,413.51762820512823
49,479.3963254593176,405.8967629046369
50,493.0840807174888,398.92787742899844
51,503.66194766194764,389.1801801801802
52,516.0742677824268,383.21478382147836
53,527.0957683741648,374.7238307349666
54,538.074074074074,368.61925925925925
55,549.13125,362.05535714285713
56,560.3032094594595,356.4237049549549
57,571.4426282051281,349.66217948717946
58,581.8606280193236,347.181884057971
59,592.9203000468823,343.39193624003747
60,604.8981739399566,337.67254719900956
61,614.6275341819895,336.6310702498821
62,625.7451718083772,333.78429897165785
63,637.0419426048564,329.2286345001576
64,647.5821237585943,327.5233002291826
65,658.2078740157481,325.89895013123356
66,670.3235396991954,323.6855543896467
67,680.2531713900134,323.1943319838057
68,690.8826125330979,321.86731391585755
69,706.0827423167848,326.21040189125296
70,712.5831440827656,321.67146101438306
71,724.9717624148004,321.43719571567675
72,734.2515584891822,320.84525119178585
73,746.222425908952,322.5249007027192
74,753.8240549828178,318.29347079037797
75,763.8514915693903,321.2451361867704
76,776.3113026819923,326.2485632183908
77,785.5162147793726,329.6182881446039
78,795.7495256166983,335.4503478810879
79,810.59670781893,340.45443856554965
80,829.3619047619047,338.5642857142857
81,836.5264317180616,342.5748898678414
82,844.3319042515184,350.7045373347624
83,857.073550212164,354.6105610561056
84,867.9982710926694,362.7268326417704
85,878.5695303550973,373.1961053837342
86,886.9940828402367,375.07642998027615
87,897.1891755184622,384.446636317653
88,911.9852842809364,399.81872909698995
89,919.5713601532567,402.4377394636015
90,932.9335038363172,413.89897698209717
91,944.3115370161593,426.6046599022923
92,959.3718127028279,435.9513212795549
93,973.1087130295763,447.61350919264584
94,985.3543901470003,460.1978545887962
95,1002.5,465.12326388888886
96,1008.4483510493321,484.0763150722267
97,1022.128914785142,498.5455207574654
98,1032.9727047146403,508.61869313482214
99,1044.6657243816255,525.6793875147232
100,1056.6475148198813,541.3347013223894
101,1065.3683426443204,552.131843575419
102,1077.3256784968685,568.4714683368128
103,1087.2997459779847,586.9926615862263
104,1100.146129541864,612.4140600315955
105,1112.9660678642713,614.7145708582834
106,1122.3344086021505,645.1845161290322
107,1134.4434968017058,669.9335465529495
109,1156.1860282574569,706.010989010989
110,1171.236894757903,727.2372949179671
111,1181.2641083521444,736.9194883370956
112,1190.6037212984957,763.0130641330167
113,1198.6307692307691,777.7717948717948
114,1207.9624624624626,802.028028028028
115,1215.3674242424242,823.0227272727273
116,1224.9551282051282,841.3794871794871
117,1230.9693333333332,864.6673333333332
118,1240.031746031746,886.7265512265511
119,1248.0274509803921,908.9892156862744
120,1252.7928843710292,935.0656501482422
121,1257.4620853080569,958.0039494470773
122,1257.5255255255254,990.1825825825824
