frame_number,u,v
46,172.3435294117647,616.0125490196078
47,186.40028188865398,609.4031007751937
48,202.34309978768576,608.0233545647558
49,216.5240128068303,601.5510494485948
50,233.35336414997428,595.5844889573702
51,250.77243947858472,590.8357541899442
52,267.90799396681746,586.0942684766214
53,286.33531914893615,584.4156028368793
54,303.09852598913886,580.3801396431342
55,319.0179434092477,575.1690821256038
56,336.23336579032775,573.2547874066861
57,356.0218539865514,570.2413544668588
58,371.88930936613053,566.4102806685588
59,391.0625190606892,564.6007929246721
60,414.4545628102329,566.2373043146239
61,434.6305410122164,566.8699825479929
62,457.70527923211165,564.8645287958116
63,478.8198784722222,566.8259548611111
64,497.8796924468566,567.6576209859792
65,518.1312536786345,568.6083970963311
66,539.25448824727,570.8088099204145
67,561.862515522441,572.8131985098456
68,584.2449155463632,575.4233023095484
69,608.08658008658,582.0011655011655
70,627.1845520734408,586.198955365622
71,651.403162055336,592.3612941004245
72,674.393072068105,598.1549977983267
73,700.3831096196868,601.3706189410887
74,722.9661044176706,608.1950200803212
75,742.3062208915502,614.7445109780439
76,765.6685366993922,620.7676484338476
77,791.6616132167152,626.9712342079688
78,815.9582585278276,639.9006582884499
79,840.0663164806303,644.9656379951849
80,859.6562146892654,650.6392655367231
81,878.7688282138794,666.5865756541524
82,914.7421492365311,676.396427542495
83,928.3545202840977,690.5078849163356
84,952.3530255607719,701.3084246218049
85,973.6404024565529,713.2435646151836
86,993.152537607198,723.1675804864333
87,1016.0387834251887,730.9550928760971
88,1039.6124497991968,736.7665662650602
89,1064.0521628498727,751.2858354537743
90,1080.357855717137,767.8083832335329
91,1100.8710540395932,778.6495452113429
92,1117.9479166666667,800.3566176470588
93,1136.069622714897,809.1139634383508
94,1161.1468085106383,826.9191489361702
95,1172.5602327173167,845.2193702943189
96,1186.5675182481752,858.3742903487429
98,1222.504419191919,877.5694444444443
99,1241.1246006389777,891.8924387646432
100,1248.7961685823752,907.536398467433
101,1259.2350427350427,925.017094017094
