frame_number,u,v
38,135.5881856540084,586.7286919831223
39,142.6448087431694,565.2437158469945
40,155.93832823649336,552.8786952089704
41,169.08509755085095,536.898298048983
42,179.66210045662098,519.4406392694063
43,190.61044973544972,503.41402116402116
44,204.90529828952856,492.6608260325407
45,213.4440753045404,475.74363233665554
46,224.76248548199766,462.6353077816492
47,239.96819787985865,452.2131919905772
48,244.31578947368422,434.45964912280704
49,259.2241758241758,423.6043956043956
50,274.5266497461929,415.4856175972927
51,280.99807321772636,401.97880539499033
52,294.9700996677741,389.4197120708748
53,310.9410430839002,383.38775510204084
56,345.74664224664224,356.97069597069594
57,346.6168582375479,342.5325670498084
58,373.5527065527065,343.97435897435895
59,375.96185997910135,336.1786833855799
60,396.3239875389408,331.06542056074767
61,406.72766884531586,325.0326797385621
62,408.5352941176471,317.5960784313725
63,421.6419141914191,309.5990099009901
64,431.3889789303079,306.05672609400324
65,439.9025229357798,303.3069571865443
66,453.06884798909334,297.6503067484663
67,462.471003530005,295.148764498235
68,471.5073933248838,292.49640895648497
69,483.7987654320987,289.3104938271605
70,492.8763440860215,287.8512544802867
71,502.02839667977275,288.0799475753604
72,512.6284372904091,285.1254191817572
73,522.1430575035063,285.3557737260402
74,535.0347648261759,282.07464212678934
75,543.827659574468,282.5943262411347
76,555.1190255935861,281.1729879740981
77,565.707544334235,282.0541027953111
78,576.2660550458716,281.90863914373085
79,585.4082332761578,283.68925100057174
80,594.973170020414,285.5526392534266
81,607.2955974842766,286.8636006289308
82,615.2525684931506,289.6224315068493
83,624.8818210165263,291.8565637667602
84,634.461752433936,292.4844691701437
85,644.4783511269276,298.4051008303677
86,651.8426775399253,300.98572884811415
87,664.5547480620154,303.2218992248062
88,672.0271111111111,306.78222222222223
89,683.9320430107526,313.70709677419353
90,695.4568590937306,316.2067039106145
91,702.381584772023,322.98849048251435
92,715.3790186125211,328.44500846023686
93,726.2102908277404,336.2229679343773
94,733.0174440652255,345.9525976488434
95,744.3208852005532,354.3222683264177
96,761.8626262626262,356.1434343434343
97,763.2045701849837,370.519042437432
98,767.5486968449931,388.33882030178324
99,791.6413641364136,384.96039603960395
100,793.6265010351966,396.2857142857143
102,818.5493945188017,414.39005736137665
103,823.4263247863247,427.922735042735
104,839.7538280329799,441.8810365135453
105,851.268558951965,450.1914119359534
106,854.0474885844749,465.5853881278539
107,865.2820224719101,478.7520599250936
108,878.6478578892371,490.01724137931035
109,884.0674030019824,507.2107051826678
110,895.2855902777777,519.5967881944445
111,908.9976979742172,535.104511970534
112,914.0054752518615,552.9430573806394
113,926.3678335870117,571.0324708269914
114,935.9558823529412,584.3529411764706
115,941.9584013050571,599.0747688961392
116,952.8418862690708,614.1548774849745
117,962.1163970821439,632.6000634316523
118,971.0881696428571,650.0513392857143
119,974.2218468468467,663.6306306306305
120,983.437751004016,682.6074297188754
121,997.3403434980721,702.9078163336837
123,1016.6447602131439,737.5370041444642
124,1025.4977072310405,760.258201058201
125,1034.1081081081081,772.036036036036
126,1040.4709302325582,794.2180232558139
127,1046.6784755770261,817.7283950617284
128,1057.9644670050761,832.0084602368865
129,1063.1587301587301,853.6305114638448
130,1068.9721166032953,876.5608365019011
131,1077.6458333333333,891.7586805555555
132,1083.0,911.7925531914893
