frame_number,u,v
41,187.3404634581105,592.3939393939394
42,205.28914879792072,588.7089018843404
44,223.8812260536398,556.5095785440612
45,240.34173669467785,553.6523109243698
46,247.39609483960948,538.9511854951186
47,261.0332502078138,531.2751454696592
48,278.9974334295797,523.6313763233878
49,285.7517921146953,512.3924731182796
50,301.6515151515151,501.48148148148147
51,320.6135089002682,498.4069739088027
52,332.2427837089758,486.27837089758793
53,346.24185587364263,479.9588680487002
54,360.50718390804593,477.1149425287356
55,373.35581699346403,468.8695424836601
56,387.10865832720134,463.5077262693157
57,400.58563979141593,460.3758523866827
58,414.13420579933273,452.6335642802155
59,427.4069716775599,447.8771241830065
60,440.89941860465115,444.74282945736434
61,453.5581737849779,438.74079528718704
62,467.26751592356686,437.107808445388
63,480.7877859477124,435.6597222222222
64,492.20905686074224,432.879468845761
65,507.84043073910914,430.68379833578064
66,522.5754985754985,428.55901505901505
67,534.4239063462722,426.4291435613062
68,548.8704545454545,426.46060606060604
69,563.6490867579909,426.260502283105
70,576.9445422535211,424.4862089201878
71,591.7084592145015,426.8542296072508
72,606.6432886787496,427.24796427633305
73,620.7495167080916,429.2413697873515
74,634.9316239316239,432.62341362341357
75,649.9315689079637,436.2908917501192
76,662.0076660988075,440.1766042021579
77,676.9406392694063,445.05070896419124
78,692.1842392490722,449.0641781270465
79,705.2282282282282,452.093639093639
80,719.8545227920227,461.13710826210826
81,733.4050159086655,467.2440576455175
82,747.3304749340369,471.5510114335971
83,762.532982791587,481.3194710006373
84,776.4207708779443,489.0248037116345
85,791.2319762510601,494.7849872773537
86,805.1161105493763,505.9266936299292
87,818.2718028266114,514.7468114443295
88,832.7274969173859,521.8623099054665
89,847.2124261300112,535.1154767609008
90,862.7774130006566,544.5386298971328
91,873.1371009942437,554.6781789638933
92,889.5430711610486,566.1792134831461
93,904.8280367231638,582.6827330508474
94,920.360327934413,593.1659668066386
95,932.7604327666152,607.6821226172076
96,949.0416322029224,616.663082437276
97,960.2845575477154,635.6946211683054
98,973.2572421784473,647.4202394747006
99,985.9178154825026,667.0473665606221
100,999.3339321357284,683.6071856287425
101,1008.933962264151,694.6517295597483
102,1023.2162422839506,712.7874228395061
103,1032.6031346207667,727.0839630562552
104,1051.1647164716471,740.7416741674167
105,1066.1405472636814,754.6312189054726
106,1076.3989071038252,770.7777777777777
107,1087.5497799779978,794.0849834983499
108,1097.390596745027,807.6558167570826
109,1108.6933333333334,822.0488888888889
110,1117.6541871921181,846.4371100164203
111,1125.4470989761091,862.3316268486917
112,1139.4273927392737,876.2871287128713
113,1146.4765051395007,900.1831864904551
114,1150.9148700939745,922.2902155887231
115,1153.1632996632995,948.6094276094276
