frame_number,u,v
31,221.4151815181518,633.7504950495049
32,239.77866666666665,638.5340952380951
34,278.32874617737,638.3470948012232
35,296.42107706592384,639.0979572887651
36,311.9341943419434,632.2988929889299
37,335.91643103989946,638.0741438894124
38,356.5072906069854,641.1797219396406
39,379.3235294117647,640.9627450980391
40,401.20313862249344,646.5414123801221
41,423.8648106345623,649.2264860797592
42,447.26130452180865,648.5998399359744
43,469.5820214464978,657.6415697011179
44,493.1132119514472,662.2943510737628
45,517.7917491749174,662.7415841584159
46,539.306358381503,672.4793406122885
47,561.1079900124844,675.8385351643778
48,585.1366764995083,679.8060471976402
49,610.1307706802336,690.6265309967966
50,634.1410167931906,697.5500345065562
51,657.9383378016086,703.1427613941019
52,680.6586548597934,713.1986084756484
53,702.3431294678317,720.7524490336245
54,728.7124887690925,725.1500449236298
55,754.1252989000477,737.0090865614538
56,778.5385942216471,748.4353169469599
57,800.7689893283114,758.4419334588825
58,824.9581138700777,765.4702784048156
59,847.9967741935484,770.0913978494623
60,867.4508771929824,783.9342105263158
61,891.6113661202186,797.4625136612021
62,913.1264637002342,803.2989851678375
63,929.7000509683995,818.8927115188582
64,949.905223880597,830.4786069651741
65,972.2682926829268,835.8284939992257
66,993.3339070567986,845.3832472748135
67,1011.1727891156462,862.2588435374149
68,1030.4821949795678,871.0706363105662
69,1047.4784110535404,881.4939550949913
70,1063.6445221445222,898.061383061383
71,1080.7271448663853,906.0773558368494
72,1094.3425925925926,923.4779541446208
73,1060.3359201773835,657.1267553584626
