frame_number,u,v
60,148.02699228791775,581.7210796915167
62,170.03947712418298,558.4823529411765
63,181.67898383371823,540.5261739799846
64,191.88540500186636,528.8241881298992
66,215.07839262187088,506.1953227931488
67,223.91981132075472,493.76257861635213
68,230.4207459207459,479.07575757575756
69,247.5452478399272,474.79536152796726
70,255.375,459.4365942028985
71,266.4342105263158,449.16959064327483
72,284.14890016920475,444.6536943034405
73,292.0105263157895,430.1298245614035
74,306.91647331786544,425.3286929621036
75,321.1553352219074,418.8201133144476
76,330.43667679837887,410.2968591691996
77,342.39718451483157,403.60583207642026
78,355.1392405063291,398.3525124664365
79,366.12380952380954,391.2172335600907
80,378.17077388672715,386.4293125810635
81,391.4396551724138,381.9158456486042
82,401.50119658119655,379.274188034188
83,413.85681669928243,376.35485975212
84,423.00124843945065,374.23270911360794
85,437.50916666666666,369.13666666666666
86,450.2764857881137,367.2760551248923
87,457.66470092670596,366.4726200505476
88,469.77035015916323,363.0554797635288
89,482.5847107438017,356.7203856749311
90,492.8648947951273,359.48172757475083
91,501.65022831050226,353.7634703196347
92,513.2565284178187,352.96543778801845
93,524.9846368715084,358.030260707635
94,537.8858560794044,354.4226633581472
95,547.8525252525252,357.5383838383838
96,559.085315213288,361.6542091355228
97,569.7550724637681,359.51521739130436
98,581.5781710914454,365.63506110408764
99,594.1646182495343,369.33594040968336
100,603.9806884970612,367.23929471032744
101,615.092321349312,376.7447847314691
102,628.7322478516508,380.4052464947987
103,638.5448827901657,381.765580331618
104,650.8728144388042,392.5941906373378
105,661.9219808455967,399.54309740714785
106,672.4414814814814,404.6859259259259
107,685.1901852983099,412.85563021787823
108,696.8651495996628,419.53982300884957
109,707.3377071823204,426.66367403314916
110,720.9979260935143,437.41591251885364
111,732.7087952697709,443.65607292436556
112,742.7283582089552,451.68888888888887
113,751.758606213266,460.1376994122586
114,764.9447619047619,467.58666666666664
115,780.3709884467265,480.3701326486949
116,787.5247813411079,495.448250728863
117,801.8437275985663,504.63691756272397
118,813.5125078173858,516.9434021263289
119,824.0140140140139,533.1435435435435
120,835.4273269142594,544.5809261806511
121,847.7429274292742,560.8648743630292
122,860.4326450344149,573.779744346116
123,868.4559216384683,585.4719501335708
124,882.8565919498674,602.8141720896601
125,893.632265717675,618.3115856069592
126,905.6146510619852,635.9822280017338
127,915.9155405405405,652.9763513513514
128,928.1943065210195,663.9639192320424
129,938.2574373389552,684.9618177559147
130,948.5244571701263,702.23741350513
131,959.0768537299977,718.9772368717602
132,972.0293072824156,736.2969212551806
133,978.7277777777778,748.3955555555556
134,991.3542424242423,772.8693939393938
135,1003.8269230769231,786.5117521367521
136,1012.4466019417475,805.3721682847896
137,1015.6072961373391,826.3115164520743
138,1029.0631720430108,844.4798387096774
139,1034.0862186014936,861.2715546503733
140,1042.1327063740857,882.6499477533961
141,1050.2453936348409,900.6976549413735
142,1053.9682034976151,922.3847376788553
