frame_number,u,v
55,144.93428063943162,599.9046773238603
56,150.85714285714286,583.3034330011074
58,174.6164483260553,561.4701601164483
59,185.07477477477474,551.1085585585586
60,195.21031746031744,536.1861471861472
61,208.697601010101,522.7714646464647
62,215.56989247311827,506.52785923753663
63,229.58901515151516,500.61805555555554
64,239.04817404817402,487.1950271950272
65,248.87958532695373,479.02392344497605
66,263.42556281771965,469.93173565722583
67,274.7767412935323,462.34452736318406
68,280.2969696969697,448.6545454545454
69,300.11654135338347,449.6998746867168
70,308.8936819172113,441.1799564270152
71,315.0536858974359,429.77243589743586
72,338.1541038525963,432.78391959798995
73,338.94664268585126,417.6181055155875
74,353.07448107448107,407.3028083028083
75,364.0416054821341,407.8311306901615
76,378.6859205776173,404.1255515443241
77,390.68776371308013,392.19620253164555
78,404.8532051282051,397.8003205128205
79,417.7121212121212,387.91950757575756
80,425.20902612826603,386.1765637371338
81,441.6641104294479,388.37934560327193
82,450.9032123487693,384.1964956195244
83,457.0651788877081,381.9844137442437
84,470.32489775051124,383.1906952965235
85,481.3516057585824,380.1160022148394
86,492.898205354516,380.3977640482494
87,506.6306906506773,382.25360870530756
88,518.6298055178652,381.4617819990954
89,531.0275722932078,382.98946424568476
90,543.8758377425044,386.00670194003527
91,555.5845260319435,385.99896287077365
92,566.0985636453689,386.6012877662209
93,580.426388181355,392.96213278994736
94,591.5022768670309,393.8494990892532
95,604.8005822416303,396.78432799611835
96,617.4478136673258,402.97451109646227
97,630.8948065712772,407.87731849496555
98,645.5861378205128,410.12660256410254
99,655.3945489941597,419.89076357343714
100,668.9730957372466,422.3874912648497
101,681.2999351491569,429.0272373540856
102,692.4810680674107,440.1159991245349
103,707.0876703841387,445.3664807930607
104,719.891557496361,456.18122270742356
105,730.5150251867292,468.6939378148341
106,744.059604519774,474.7968926553672
107,757.8542568542568,486.68157768157766
108,765.2403055229142,499.6899725812769
109,783.0737745098039,508.61764705882354
110,795.9613526570048,521.6177536231884
111,806.1256553357009,535.3039066463724
112,821.1475722858701,551.6914893617021
113,832.9865921787709,562.128677839851
114,846.5944584382871,575.0564651553316
115,859.5631117980422,593.8310149407522
116,872.1747115968427,608.1944444444445
117,883.9882985452246,623.1604996837444
118,898.5309523809524,640.1157509157508
119,912.6017033075856,656.7548029312735
120,921.9199475065617,675.0291994750655
121,933.467991169978,690.6291390728477
122,946.3890226287915,709.7162574225645
123,957.9445879988514,730.2456215905828
124,968.0893141945774,740.7830940988836
125,980.8889623265036,763.9594624366599
126,992.5459625593741,781.6409611623358
127,1000.7774750227065,796.4268846503178
128,1011.2990305741982,820.9914243102162
129,1022.4970566593082,841.4628403237674
130,1033.1232676878192,858.6280087527352
131,1043.3375262054508,882.0408805031446
132,1054.409789210432,901.0064308681672
133,1062.7500599089383,926.3560987299304
134,1073.2059553349875,943.1517783291976
