frame_number,u,v
43,308.1446540880503,776.6415094339623
44,328.3174953959484,764.1745856353591
45,340.7217729859239,747.4887690925427
46,353.7651588065448,731.4959897337183
47,369.17271505376345,717.7520161290323
48,381.1368707482993,699.3145578231292
49,396.36833855799375,684.7899686520376
50,411.32842809364547,671.308138238573
51,425.238157322903,658.293133420252
52,440.407949790795,642.3960948396094
53,454.7292700212615,631.1455232695487
54,469.67477302204924,613.3112840466927
55,484.50303454715214,603.3153594771242
56,500.6275195735465,594.0264867566217
57,515.7466595403528,582.4047746303224
58,532.1300405631114,568.9763779527559
59,547.6100192678227,560.5593448940269
60,560.0226628895184,547.7282813975448
61,578.5561780267662,538.0348583877995
62,1392.3962264150944,458.74606918238993
63,605.7413708086784,521.9977810650887
64,622.4533614924321,512.165082717353
65,639.5704134366925,507.6950904392765
66,652.9223809523809,498.5409523809523
67,668.8180004986287,492.9628521565694
68,682.8628074639524,488.4582273112807
69,696.7262458471761,481.7052048726467
70,710.4160756501182,477.1477541371158
71,725.8380296389063,473.85952828219575
72,737.5789637952558,466.8383270911361
73,752.7093362509116,462.01714077315825
74,769.7139899438035,462.7941437444543
75,782.3333333333334,455.56196581196576
76,797.9309027777778,456.0569444444444
77,812.5815407243978,460.68468468468467
78,824.7797619047619,455.0470779220779
79,838.0641975308642,455.33525377229074
80,853.1322895393691,457.71091445427726
81,865.7487868607689,452.82456140350877
82,881.2016622922134,454.5437445319335
83,898.6305418719212,457.1929392446633
84,913.048,453.02577777777776
85,924.8500643500643,458.76190476190476
86,939.1517690875232,462.18342644320296
87,954.8303946263643,462.352644836272
88,966.2858719646798,467.3907284768212
89,980.3249048395867,476.9075584556824
90,991.5890710382514,479.3948998178506
91,1005.9733231707318,487.51549796747963
92,1018.2350394703335,493.02266361089886
93,1027.433177327093,493.3541341653666
94,1045.5669414998035,501.78131134668234
95,1058.6741898148148,507.0723379629629
96,1074.2513661202186,511.64262295081966
97,1085.9944367176633,523.7125637459434
98,1094.817008352316,535.0982029865856
99,1107.8877434135165,540.9641084383352
100,1121.602757889154,553.4134181914611
101,1133.4310303030302,563.7927272727272
102,1153.5258467023173,567.5204991087344
103,1161.6748216106014,581.9928644240571
104,1172.8614328614328,592.7280137280137
105,1182.9644012944982,611.4062959694027
106,1197.5264797507787,606.3333333333333
107,1206.9004629629628,627.2390046296296
108,1219.1767337807605,635.9753914988814
109,1231.592629154327,656.6150049358341
110,1236.769696969697,666.95
111,1244.1696750902527,689.3206979542718
112,1257.7777777777776,697.0364963503649
113,1269.778833967047,710.1856780735106
114,1278.3218390804595,721.9936583432421
115,1287.1758969000348,738.8920236851271
116,1299.6002855103495,747.5596002855103
117,1310.145299145299,759.3606837606836
118,1313.0807330361563,779.5136206042595
119,1322.9772423025433,792.1626506024096
120,1327.4412698412698,807.4666666666667
121,1333.7134685387414,826.5709828393136
122,1341.7962962962963,835.4814814814815
124,1358.7712765957447,869.0248226950354
126,1394.337837837838,397.4549549549549
