frame_number,u,v
29,330.55946255002857,654.9288164665523
30,341.65702600058427,640.0788781770377
31,355.8904867256637,623.0206489675516
32,365.1891231286281,611.2572563397495
33,379.90616693248273,598.8009037745879
34,393.8178085706954,586.2568642545548
35,409.9781879194631,574.4407158836689
36,420.07736185383243,560.1368983957219
37,435.0003940110323,548.9869976359338
38,446.1895512391159,540.4864925206518
39,458.4729166666666,528.3023809523809
40,471.4185185185185,520.1451851851851
41,485.3733953076582,511.0597609561753
42,497.8037007240547,500.55913113435236
43,510.9145728643216,492.8803541517109
44,524.1327827191868,486.0209656925032
45,536.294477028348,477.50537634408596
46,549.601818616894,470.74036850921266
47,562.3278584965256,466.0671720362181
48,573.774343122102,458.2503863987635
49,586.8654770075498,454.98078242965
50,599.6654275092936,451.4285419248244
51,611.9259545923632,444.9834881320949
52,624.4728626320845,441.54827089337175
53,637.3896050746879,439.97974217311236
54,649.4930935626792,434.79984362783426
55,662.2820701496198,432.6526857983812
56,674.1455870764381,432.3727344365642
57,685.4961636828644,427.8164251207729
58,698.2273646939808,426.9577642893272
59,710.4153636981645,427.5263992748697
60,719.7266964951529,424.3668903803132
61,734.3061278394083,425.7044374009509
62,746.3960233918128,428.12631578947367
63,756.7568493150685,420.15296803652967
64,772.9363440860214,425.32817204301074
65,782.8849816849817,422.9802197802198
66,1412.0,397.5
67,805.4787878787878,428.56363636363636
68,818.5269672855878,430.88152077807246
69,831.1513227513227,434.82433862433857
70,842.6679790026246,439.2808398950131
71,860.4561403508771,442.9364035087719
72,873.337037037037,451.2506172839506
73,880.7480842911876,456.0478927203065
74,896.3451443569553,461.6627296587926
75,908.1932938856015,467.76134122287965
76,919.3897937024972,476.74918566775244
77,933.2430555555555,485.35590277777777
78,945.1396160558463,492.0680628272251
79,953.3775641025641,507.4397435897435
81,981.6094961240309,518.7432170542635
82,989.1980971797485,535.352021746517
83,1003.7212389380531,543.6509341199607
84,1018.322001888574,550.2152974504249
85,1023.994354442808,569.5382916053019
86,1040.2044150110373,578.8030905077262
87,1051.613283674736,588.0521415270018
88,1059.6701149425287,600.0961685823754
89,1070.748029279279,617.9031531531531
90,1080.157496012759,632.2747208931419
91,1094.5416255347152,646.8877920368542
92,1106.9169472502806,654.3456790123456
93,1113.4108338405356,677.2454858997768
94,1123.1291928721173,690.2984800838574
95,1137.468826192964,705.9888540578195
96,1145.224030037547,725.1126408010012
97,1156.872011251758,731.9062353492733
98,1166.8747779751332,754.9209591474245
99,1171.4365838113447,770.3492670490758
100,1185.2567437379575,784.0308285163775
101,1193.7361623616237,799.5325953259531
102,1201.4760638297873,815.6170212765958
103,1210.983267283135,836.1955085865258
104,1219.1675170068027,851.6445578231292
105,1226.8510882016035,868.7159221076746
106,1233.5423280423279,889.4544973544972
107,1241.0378109452736,906.0696517412935
108,1246.6130081300812,923.6682926829268
109,1254.2483108108108,943.3209459459459
