frame_number,u,v
35,161.66666666666666,613.2511574074074
36,177.21553884711778,607.0213032581453
37,195.1627906976744,603.3325581395349
38,211.07558139534885,604.265988372093
39,230.0197823936696,600.2566765578636
40,245.9288569144684,593.4572342126298
41,265.17116013071893,596.8508986928105
42,285.23800444868124,593.6209088020336
43,304.2319865319865,589.7996632996633
44,323.93573393348333,589.5458864716179
45,344.48105478750637,588.4882232462877
46,365.7864010989011,589.9070512820513
47,388.9661538461539,590.0838974358974
48,408.4303246239113,589.9342834520982
49,432.13450899031807,590.6645919778699
50,456.2330567081604,594.0883471645919
51,481.48728246318603,596.2714859437751
52,502.3914590747331,598.6868327402135
53,528.722305764411,603.7764411027568
54,551.2223120452708,604.4766909188897
55,578.7220930232559,611.7116279069768
56,601.5100065616798,617.3717191601049
57,626.2564786021028,621.57115356138
58,652.5968438290903,626.5545630489802
59,681.3621091151031,633.316367265469
60,705.3936434108526,640.9897674418604
61,730.4537077665643,648.0914143630247
62,757.0752445447704,657.1804364183596
63,786.269762299613,659.6945826423438
64,810.2416488983653,672.8949893390192
65,835.219125420471,685.5213839500241
66,864.9073371283997,696.8779253636937
67,886.8028350515464,699.8079896907217
68,911.9413937058446,715.3455362877328
69,937.2754566829444,729.659793814433
70,963.1659415786203,734.9598094054278
71,987.1291309669523,748.3865769073847
72,1012.1251402918068,756.1840628507294
73,1035.6624693948932,771.4407135362014
74,1060.6409942950283,783.7143439282803
75,1082.1309846431798,792.6287262872629
76,1100.030303030303,808.1860540892798
77,1121.6097560975609,819.4500239120038
78,1144.5997088791848,834.0735080058223
79,1160.820760799484,849.2308188265634
80,1176.7874659400545,864.17680896155
81,1193.7783439490445,878.6594479830148
82,1210.956256921373,892.6007751937984
83,1226.7350785340313,906.5930191972076
84,1245.5759493670887,905.9050632911392
85,1259.494122586062,924.9534005037783
