frame_number,u,v
37,175.08813263525303,625.5959860383944
38,194.59259259259258,623.2799310938846
39,213.15638766519822,623.4992657856093
40,231.83409205867474,625.026808295397
41,249.60061092019853,626.7052310042001
42,266.21528785679726,622.9617803580068
43,284.44902205576363,624.0578443612151
44,305.4097014925373,625.3564676616916
45,326.0981284774911,624.2781992918564
46,345.6773543053035,627.8840492034684
47,365.42053218266807,629.5237324703344
48,389.7845751633987,628.5398692810456
49,410.0875539850805,633.3633686690224
50,430.3096737263881,637.2262926922342
51,455.047255038221,636.5867500579105
52,478.47147312419736,644.1452944413869
53,501.40471240471237,649.5121275121274
54,527.0770582329317,651.9312248995984
55,548.058574879227,660.1705917874395
56,571.4462845010615,666.8038216560509
57,597.0488702049396,672.8435803117884
58,621.8891809023215,681.733975762885
59,646.2894329534262,689.4935978612635
60,676.4621676891616,691.1201431492842
61,700.3684125444552,704.9245069511801
62,722.2813852813853,713.1368861024033
63,752.6422263298418,717.9509139453686
64,772.2112676056338,732.2808853118712
65,799.2816550348953,743.5
66,823.0060795553238,749.9296508598228
67,847.8357265939115,759.6456059735784
68,878.5268547544409,771.6468129571576
69,896.2085561497327,784.982174688057
70,923.0103395061728,797.8358024691357
71,940.1512896825396,809.4303075396825
72,972.7824987354577,812.5058168942842
73,996.9888776541961,836.9848331648129
74,1017.4421695402298,840.6127873563217
75,1038.1927083333333,854.3408564814814
76,1062.1558652729384,872.4429732868756
77,1080.096112311015,883.4618430525558
78,1104.9588014981273,887.5262172284644
80,1139.732201370271,924.3351206434317
81,1153.6131597975416,941.3174258857556
82,1170.9021346469622,950.2183908045977
