frame_number,u,v
22,439.03186968838526,625.0132200188857
23,452.9027053859518,608.1042442293373
24,466.40064323455084,591.9657707328279
25,479.94898856640276,577.0580474934037
26,491.3557278208441,556.7691645133506
27,508.3225806451613,545.4709125999448
28,522.5221579961463,532.5218827415359
29,532.8691588785047,515.3960836671116
30,550.0886956521739,505.5466666666666
31,561.8664546899842,494.15818759936406
32,573.2150837988827,479.3626629422718
33,591.2552030023882,470.9559877175026
34,600.2845705967976,460.05131004366814
35,611.392,448.3555555555555
36,629.6914778856526,443.12837108953613
37,641.6724028043338,430.3677501593371
38,648.7324263038548,417.7959183673469
39,667.6054097056483,419.8432776451869
40,675.7966101694915,403.2410546139359
41,683.8019323671497,396.415458937198
42,705.8874172185431,402.4494481236203
44,724.0372023809523,381.5327380952381
45,740.7223567393058,384.8450363196126
46,357.76525821596243,1001.7370892018779
48,776.9668508287293,377.0534069981584
49,416.5622489959839,768.7429718875502
50,418.1953125,776.3359375
51,814.0883534136545,369.09156626506024
54,846.4440251572327,363.62327044025153
55,857.567213114754,360.4010928961749
56,867.2354166666667,360.821875
57,879.1622418879056,362.7339233038348
58,444.0260196905766,850.5534458509142
59,443.3403119868637,861.1149425287356
60,912.1703841387856,365.1536555142503
61,457.8721673445671,883.6864226225063
62,455.2446253391776,893.4723439782925
63,947.4162348877375,373.4812895797352
64,955.319658119658,375.4803418803418
65,966.4161220043572,378.5664488017429
66,977.985254691689,385.77792672028596
67,987.648619957537,387.02123142250525
69,1011.1679058240395,401.3159851301115
70,1020.3960113960113,402.062678062678
71,1034.0833333333333,404.02651515151507
72,1043.262258953168,419.84517906336083
74,1065.2369791666665,425.421875
75,1072.771270718232,442.9524861878453
76,1080.186274509804,448.2924836601307
77,1094.1875,451.6864035087719
78,1103.7182054134223,466.2276603633667
79,1111.6147607461476,472.5523114355231
80,1124.784776902887,478.44619422572174
81,1134.3556381660471,493.77984304006605
82,1143.1537467700257,499.0103359173126
83,1153.6984126984125,508.8974358974359
84,1163.497398543184,526.721817551162
86,1181.420987654321,543.8802469135802
87,1191.704948646125,560.1293183940243
89,1208.7156342182889,588.3846607669616
90,474.76408872901675,897.6591726618705
91,492.3435504469987,908.1979565772668
92,1239.1464788732394,624.0892018779342
93,1245.8224776500638,638.5689655172414
94,1250.9093137254902,657.453431372549
95,1259.058201058201,664.2910052910053
96,1270.212232415902,689.8226299694189
97,1277.0207296849087,699.3615257048092
98,1284.251879699248,714.4028822055137
99,1292.2148846960167,730.4234800838574
101,1306.1371158392433,762.8504728132388
102,1311.880650994575,778.2067510548522
103,1317.5604873803306,793.1671018276762
104,1324.4318308291597,811.343350027824
105,1329.4220064724918,826.9417475728155
106,1334.1697247706422,840.7064220183486
107,1340.0521056388293,859.4503925767309
108,1342.3595387840671,875.1781970649894
